@relation Ribosome_biogenesis
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute class {1,2,3,4,5 }
@data
0.004209,0.000161,0.004217,0.000148,0.002657,0.000168,0.001940,0.000225,0.002265,0.000418,0.047660,1.988377,0.462414,1.871174,0.545216,9.483496,5.357119,2.253353,3.306804,0.805936,1.256734,-0.074511,0.476540,0.003088,0.002161,1
0.004499,0.000124,0.004508,0.000138,0.003540,0.000368,0.002188,0.000250,0.002845,0.000762,0.057385,1.605940,0.529045,1.736033,0.588409,8.373670,5.210991,2.223555,3.169609,0.698548,1.184279,-0.100656,0.535590,0.004139,0.002822,1
0.004052,0.000119,0.004106,0.000167,0.002634,0.000134,0.002066,0.000271,0.002290,0.000364,0.081831,1.117397,0.628750,1.461670,0.645424,6.949513,4.884921,2.098773,2.853734,0.514034,1.040882,-0.159984,0.627534,0.004183,0.002539,1
0.005111,0.000473,0.005403,0.000546,0.004425,0.001556,0.002254,0.000248,0.003154,0.001499,0.071528,1.268961,0.558134,1.551003,0.620658,10.020365,4.437085,2.119194,2.939538,0.557639,1.085413,-0.121393,0.567244,0.002295,0.000942,3
0.005695,0.000800,0.006145,0.000854,0.004115,0.001023,0.002233,0.000274,0.003042,0.001188,0.087713,0.818868,0.761622,1.338898,0.693962,11.581132,5.430839,2.180662,2.734840,0.400853,0.928630,-0.261767,0.759262,0.002074,0.003949,3
0.004198,0.000266,0.004227,0.000231,0.002611,0.000259,0.001808,0.000234,0.002203,0.000480,0.057458,1.236762,0.649310,1.794492,0.627025,8.812118,5.789039,2.270668,3.077307,0.552182,1.077856,-0.169875,0.661354,0.003019,0.002567,1
0.004039,0.000201,0.004089,0.000195,0.003106,0.000278,0.001929,0.000252,0.002523,0.000658,0.054662,1.309904,0.645135,1.814990,0.620460,8.731984,6.070518,2.302920,3.151307,0.586468,1.104266,-0.164362,0.657899,0.001827,0.003624,1
0.004435,0.000223,0.004465,0.000201,0.002458,0.000159,0.001813,0.000173,0.002113,0.000370,0.061120,1.354352,0.617193,1.827998,0.614455,9.477797,5.710431,2.260615,3.125931,0.601495,1.116251,-0.146853,0.627345,0.003251,0.003619,1
0.004198,0.000266,0.004227,0.000231,0.002611,0.000259,0.001808,0.000234,0.002203,0.000480,0.057458,1.236762,0.649310,1.794492,0.627025,8.812118,5.789039,2.270668,3.077307,0.552182,1.077856,-0.169875,0.661354,0.003019,0.002567,1
0.004298,0.000201,0.004286,0.000184,0.002552,0.000188,0.001847,0.000280,0.002098,0.000427,0.064083,1.499253,0.504066,1.486953,0.598145,7.756353,4.369635,2.140499,3.025877,0.654172,1.152100,-0.103395,0.532171,0.002042,0.002861,1
