%
@relation Meier500_Standardized.arff

@attribute feature1 REAL
@attribute feature2 REAL
@attribute feature3 REAL
@attribute feature4 REAL
@attribute feature5 REAL
@attribute feature6 REAL
@attribute feature7 REAL
@attribute feature8 REAL
@attribute feature9 REAL
@attribute feature10 REAL
@attribute feature11 REAL
@attribute feature12 REAL
@attribute feature13 REAL
@attribute feature14 REAL
@attribute feature15 REAL
@attribute feature16 REAL
@attribute feature17 REAL
@attribute feature18 REAL
@attribute feature19 REAL
@attribute feature20 REAL
@attribute feature21 REAL
@attribute feature22 REAL
@attribute feature23 REAL
@attribute feature24 REAL
@attribute feature25 REAL
@attribute feature26 REAL
@attribute feature27 REAL
@attribute class {1,2,3,4,5}

@data
0.035944,0.0080586,0.028057,0.0015161,0.030873,0.0018114,0.061415,0.079373,0.048315,0.041478,0.049355,0.063633,0.021934,0.39844,0.36204,0.28991,0.26511,0.63392,0.2056,0.7896,0.86426,0.40087,0.76337,0.95317,0.32952,0.0029894,0.019448,3
0.0032145,0.0010989,0.0031564,7.9796e-05,0.0033033,9.0572e-05,0.014141,0.008423,0.0087845,0.006194,0.0082058,0.011293,0.054293,0.38423,0.17706,0.22932,0.286,0.61114,0.12804,0.69164,0.78128,0.40305,0.75775,0.96797,0.26326,0.0041238,0.0053967,1
0.0075979,0.0025641,0.0070143,0.00063837,0.0074959,0.00072457,0.00099561,0.00024593,0.0036735,0.00016591,0.0013177,0.00011144,0.008409,0.836,0.1252,0.4458,0.13681,0.75712,0.24594,0.81093,0.94078,0.86864,0.93066,0.82964,0.62332,0.0039413,0.0065959,5
0.0075979,0.003663,0.0067805,0.00063837,0.0072418,0.00081514,0.00090343,0.00024593,0.0035937,5.5304e-05,0.0012878,3.7147e-05,0.036585,0.40985,0.18915,0.24084,0.25843,0.70685,0.14045,0.70793,0.81281,0.41063,0.77115,0.9308,0.38739,0.011994,0.023213,5
0.17548,0.15751,0.29963,0.062001,0.27824,0.084775,0.063148,0.046296,0.035617,0.033403,0.037076,0.055535,0.061337,0.30251,0.50714,0.24679,0.43233,0.30979,0.22427,0.75943,0.73388,0.41501,0.68299,0.79501,0.61534,0.034897,0.063672,2
0.024401,0.0051282,0.020809,0.0010373,0.022234,0.0011774,0.026457,0.015862,0.021003,0.017587,0.019616,0.023477,0.054502,0.48398,0.20772,0.28495,0.24398,0.58137,0.17346,0.72267,0.78091,0.50748,0.80271,0.95709,0.30329,0.0081229,0.018626,1
0.017095,0.0043956,0.014262,0.00087775,0.015373,0.00099629,0.00047937,0.00036889,0.0019166,5.5304e-05,0.00068881,7.4294e-05,0.014311,0.64439,0.16988,0.37642,0.1281,0.67397,0.21175,0.79419,0.91109,0.58149,0.87578,0.93711,0.3891,0.0089592,0.0039502,5
0.019725,0.0043956,0.0166,0.00095755,0.017787,0.0010869,0.081493,0.070335,0.031624,0.031136,0.050702,0.077377,0.027507,0.44769,0.18254,0.26017,0.2292,0.5333,0.15132,0.73011,0.85131,0.44082,0.78597,0.9789,0.22157,0.0092146,0.025203,1
0.022794,0.0043956,0.019055,0.00087775,0.020582,0.00099629,0.0012169,0.00036889,0.0049513,0.00011061,0.0018268,7.4294e-05,0.029998,0.42588,0.20068,0.23976,0.23464,0.77914,0.15019,0.72886,0.83876,0.41584,0.76571,0.9625,0.29403,0.015063,0.0070349,5
0.055815,0.022711,0.040332,0.0054261,0.044467,0.0060683,0.18937,0.53962,0.052627,0.056576,0.075979,0.21412,0.021967,0.36797,0.49823,0.32207,0.29062,0.67811,0.26653,0.84193,0.86815,0.38065,0.74661,0.85063,0.57141,0.028556,0.0042963,3
0.060491,0.0076923,0.049334,0.0015161,0.053487,0.0017209,0.059903,0.050415,0.030906,0.029256,0.04073,0.057244,0.0050599,0.66892,0.20806,0.39941,0.12326,0.65878,0.24039,0.82042,0.96219,0.6109,0.88586,0.96451,0.30252,0.007615,0.011782,1
0.15883,0.10403,0.19874,0.061682,0.19057,0.065845,0.070541,0.053366,0.041846,0.035505,0.04651,0.064227,0.082335,0.17286,0.6433,0.21363,0.52014,0.32412,0.19132,0.73739,0.69575,0.23077,0.58011,0.79803,0.59907,0.04028,0.13021,2
0.016657,0.0032967,0.013912,0.00063837,0.015119,0.00072457,0.0011615,0.00043037,0.0048714,0.00022121,0.0017969,0.00014859,0.018145,0.66007,0.1971,0.39968,0.1154,0.66344,0.23109,0.80556,0.89933,0.589,0.87613,0.88739,0.50919,0.0085456,0.022353,5
0.020894,0.0043956,0.017068,0.00087775,0.018549,0.00099629,0.00057155,0.00036889,0.0023958,0.00011061,0.0008685,7.4294e-05,0.025372,0.43769,0.24107,0.27222,0.25895,0.69215,0.16964,0.75249,0.86184,0.46124,0.79147,0.97189,0.25659,0.010376,0.014768,5
0.037259,0.0051282,0.030161,0.0011969,0.032779,0.001268,0.00090343,0.00043037,0.0035138,0.00016591,0.0012878,0.00011144,0.024309,0.48249,0.23455,0.30099,0.25268,0.71969,0.18432,0.75631,0.84722,0.52325,0.82062,0.85861,0.54895,0.0043397,0.035205,5
0.0046756,0.0007326,0.0042086,0,0.0045738,0,0.012666,0.0077467,0.013816,0.0064705,0.010572,0.010067,0.031411,0.50828,0.20025,0.30283,0.21866,0.94274,0.1792,0.76074,0.85474,0.5182,0.82674,0.95863,0.30873,0.0093788,0.0083392,1
0.022501,0.0040293,0.018705,0.00071816,0.020201,0.00090572,0.0012353,0.00030741,0.0050311,0.00016591,0.0018268,7.4294e-05,0.028111,0.87516,0.22921,0.55548,0.15155,0.63518,0.33063,0.85252,0.87995,0.93941,0.95405,0.81822,0.62549,0.0045313,0.01101,5
0.0071596,0.003663,0.006079,0.00071816,0.0064795,0.00081514,3.6875e-05,0.00030741,7.9859e-05,0,0,3.7147e-05,0.0325,0.36863,0.26693,0.23469,0.28571,0.57482,0.15181,0.72825,0.8178,0.37674,0.74466,0.96634,0.27404,0.0046499,0.021605,5
0.037259,0.0076923,0.028875,0.0026333,0.031762,0.0027171,0.096777,0.09087,0.036735,0.037606,0.061034,0.093908,0.022802,0.41748,0.38506,0.30739,0.24225,0.69171,0.22813,0.80894,0.88241,0.40538,0.77197,0.93988,0.37606,0.0084148,0.0035978,1
0.021771,0.003663,0.017886,0.00079796,0.019311,0.00090572,0.0012353,0.00043037,0.0052707,0.00016591,0.0019167,0.00011144,0.0032231,0.90541,0.13161,0.51222,0.067768,0.74703,0.27226,0.84021,0.97093,0.83783,0.96182,0.90696,0.48029,0.010382,0.025265,5
0.13004,0.10733,0.20984,0.060964,0.18689,0.070102,0.077436,0.055579,0.042485,0.043911,0.054865,0.07396,0.24154,0.12867,0.41806,0.097373,0.63493,0.16281,0.076369,0.49376,0.45115,0.20595,0.5007,0.90467,0.35506,0.026181,0.055976,2
0.17767,0.137,0.18845,0.056735,0.18981,0.059777,0.071518,0.074885,0.035298,0.031634,0.041478,0.065973,0.058641,0.18666,0.75604,0.29471,0.48148,0.34902,0.2996,0.80982,0.75802,0.23287,0.5763,0.72994,0.70105,0.043421,0.13177,2
0.014173,0.0040293,0.012158,0.00071816,0.013086,0.00081514,0.0012537,0.00030741,0.0047916,0.00016591,0.001737,0.00011144,0.030429,0.62994,0.21185,0.37784,0.19672,0.80286,0.22763,0.7985,0.84458,0.67826,0.87231,0.73186,0.72272,0.013399,0.007177,5
0.041496,0.0058608,0.034019,0.0014363,0.036717,0.0015397,0.074929,0.056994,0.042246,0.034841,0.045521,0.066308,0.04699,0.38503,0.24662,0.24537,0.28248,0.76229,0.15122,0.72752,0.81257,0.40028,0.76012,0.95978,0.29782,0.0025363,0.020449,1
0.014173,0.0032967,0.012041,0.00063837,0.012959,0.00072457,0.00053468,0.00012296,0.0019965,0.00011061,0.00068881,7.4294e-05,0.04799,0.49478,0.25565,0.31952,0.26092,0.67192,0.19737,0.76492,0.80471,0.5573,0.82882,0.84472,0.56349,0.003698,0.0098105,5
0.047487,0.0076923,0.035539,0.0012767,0.039766,0.0017209,0.16374,0.34522,0.047357,0.050603,0.1109,0.20286,0.029661,0.4405,0.31962,0.29935,0.26855,0.75284,0.20569,0.78857,0.87736,0.47534,0.79863,0.96214,0.29987,0.010611,0.021451,1
0.2351,0.27912,0.26198,0.096313,0.25448,0.10216,0.092629,0.098617,0.027152,0.029366,0.052529,0.089673,0.13429,0.36102,0.55338,0.23283,0.50901,0.20439,0.28354,0.71067,0.66948,0.58684,0.70793,0.79822,0.59964,0.059551,0.044744,2
0.091467,0.16081,0.043138,0.031759,0.050692,0.035776,0.26113,0.76582,0.067641,0.057571,0.10164,0.29071,0.15546,0.15076,0.93047,0.48468,0.62508,0.23886,0.42058,0.74617,0.59141,0.24507,0.54843,0.3705,0.91528,0.092694,0.039471,3
0.19345,0.091209,0.052373,0.029923,0.071655,0.042478,0.23638,0.67224,0.027552,0.0391,0.073014,0.24762,0.017858,0.65272,0.46464,0.46132,0.19574,0.9017,0.42459,0.89341,0.90423,0.7242,0.87616,0.75911,0.71885,0.078501,0.04624,3
0.013881,0.0043956,0.012509,0.0036706,0.013213,0.0034417,0.064254,0.044513,0.037215,0.03368,0.040909,0.057987,0.013848,0.63443,0.16615,0.3641,0.14662,0.70913,0.20664,0.78888,0.91323,0.59542,0.87978,0.95392,0.33516,0.010279,0.017235,1
0.022794,0.003663,0.018588,0.00079796,0.020201,0.00090572,0.0017884,0.00030741,0.0073471,0.00011061,0.0027253,0.00011144,0.032188,0.44625,0.17199,0.25116,0.17211,0.66553,0.14712,0.7228,0.81984,0.36853,0.74879,0.88876,0.48714,0.0085942,0.01423,5
0.12537,0.096337,0.12731,0.049314,0.12768,0.049452,0.088591,0.089271,0.026114,0.030915,0.051211,0.085996,0.14839,0.18652,0.6112,0.090901,0.61507,0.1872,0.15147,0.64282,0.57594,0.31659,0.562,0.7973,0.582,0.015932,0.045893,2
0.24795,0.18571,0.32418,0.053543,0.29958,0.074087,0.04176,0.02281,0.03961,0.027099,0.034171,0.036441,0.047924,0.18348,0.82767,0.43778,0.46533,0.36281,0.40371,0.86587,0.77115,0.21361,0.58977,0.57409,0.83825,0.036627,0.060699,2
0.10652,0.088645,0.13327,0.056017,0.12845,0.057603,0.069601,0.059145,0.032103,0.030528,0.041628,0.063967,0.16244,0.16146,0.45506,0.11169,0.61664,0.16769,0.10373,0.59402,0.54388,0.26528,0.54774,0.86917,0.44982,0.03723,0.053281,2
0.1562,0.13919,0.17863,0.06639,0.17456,0.068381,0.07622,0.061851,0.040728,0.031247,0.048636,0.069242,0.13539,0.12148,0.80556,0.19361,0.6109,0.20887,0.23116,0.688,0.60427,0.17817,0.50934,0.66527,0.71643,0.043373,0.10528,2
0.047195,0.0065934,0.038228,0.0015959,0.041545,0.0017209,0.045061,0.030679,0.034499,0.027818,0.033991,0.041233,0.011104,0.64092,0.1611,0.35952,0.1329,0.77425,0.20629,0.79122,0.93296,0.58216,0.87537,0.95116,0.34843,0.018073,0.0058541,1
0.031707,0.021612,0.016133,0.0013565,0.020328,0.0038946,0.026052,0.01869,0.016531,0.012609,0.015603,0.021991,0.021753,0.39321,0.52365,0.3698,0.27574,0.52911,0.30632,0.84101,0.8809,0.41093,0.75806,0.86603,0.54462,0.0095826,0.0064229,1
0.031122,0.0058608,0.020458,0.0016757,0.023123,0.0020831,0.096427,0.17713,0.027631,0.02815,0.043036,0.095728,0.020494,0.45701,0.35267,0.33292,0.20641,0.63815,0.22985,0.80588,0.86859,0.42011,0.76863,0.86532,0.5438,0.0032023,0.016957,4
0.18293,0.34396,0.066869,0.075008,0.093889,0.087492,0.11698,0.30907,0.033701,0.029975,0.06331,0.14532,0.1006,0.18182,0.89936,0.48434,0.49843,0.31625,0.5529,0.84265,0.70724,0.23214,0.59796,0.39783,0.92837,0.0035946,0.034538,3
0.060783,0.007326,0.048866,0.0015959,0.053106,0.0018114,0.037391,0.018014,0.030426,0.025495,0.025246,0.032095,0.036729,0.45371,0.25523,0.29193,0.26861,0.7377,0.18154,0.76251,0.84437,0.49926,0.80361,0.92762,0.40177,0.0098593,0.024418,1
0.031707,0.021612,0.016133,0.0013565,0.020328,0.0038946,0.026052,0.01869,0.016531,0.012609,0.015603,0.021991,0.021753,0.39321,0.52365,0.3698,0.27574,0.52911,0.30632,0.84101,0.8809,0.41093,0.75806,0.86603,0.54462,0.0095826,0.0064229,1
0.36485,0.32784,0.50164,0.13964,0.47097,0.16076,0.073989,0.057793,0.042086,0.034675,0.047528,0.067013,0.065951,0.26306,0.59677,0.23009,0.44709,0.30282,0.24189,0.78032,0.74494,0.34947,0.67137,0.80631,0.61262,0.028873,0.10616,2
0.06239,0.011355,0.061141,0.012129,0.06111,0.010597,0.045411,0.061666,0.043603,0.02732,0.04639,0.048254,0.028226,0.37365,0.35483,0.26456,0.25844,0.60262,0.18953,0.76872,0.84876,0.35703,0.73693,0.94688,0.348,0.0056656,0.018465,3
0.085184,0.048718,0.098083,0.01947,0.099352,0.02219,0.073712,0.062097,0.05662,0.066364,0.042197,0.067682,0.16028,0.28817,0.4006,0.14065,0.52057,0.53978,0.15483,0.61791,0.59711,0.45988,0.64788,0.81567,0.56319,0.0094245,0.17857,2
0.013004,0.0051282,0.010288,0.00079796,0.01118,0.00099629,0.00035031,0.00043037,0.0012778,0.00011061,0.00044922,7.4294e-05,0.023044,0.46589,0.23215,0.31171,0.19627,0.72795,0.17627,0.75263,0.85696,0.42267,0.78891,0.91642,0.43839,0.008871,0.017204,5
0.4607,0.46081,0.27344,0.13374,0.32334,0.14365,0.052491,0.10009,0.015493,0.013052,0.031505,0.058841,0.037442,0.18031,0.87555,0.48463,0.4342,0.61928,0.50574,0.92447,0.81813,0.18595,0.56458,0.5276,0.88088,0.01089,0.012024,2
0.03346,0.0065934,0.024901,0.0019151,0.027315,0.0020831,0.087134,0.12192,0.034819,0.032629,0.042257,0.080906,0.028963,0.66562,0.1473,0.42908,0.17905,0.56886,0.20649,0.76727,0.8742,0.69827,0.89722,0.90184,0.47994,0.0083783,0.023021,4
0.068966,0.0091575,0.053075,0.0021545,0.058696,0.0024454,0.083797,0.16846,0.041207,0.026325,0.066844,0.10297,0.0044144,0.75877,0.18347,0.43932,0.11459,0.74388,0.25699,0.8305,0.97406,0.72479,0.92054,0.93487,0.40721,0.0019372,0.0087472,1
0.042373,0.0054945,0.034604,0.0012767,0.037479,0.0013586,0.0012169,0.00024593,0.0047117,0.00016591,0.001737,0.00011144,0.04284,0.60021,0.10816,0.30749,0.20481,0.6989,0.17047,0.73317,0.81107,0.62633,0.86416,0.85095,0.55543,0.0096373,0.0054152,5
0.043688,0.007326,0.028408,0.0021545,0.032143,0.0028077,0.10884,0.25048,0.040329,0.035228,0.051152,0.11545,0.013197,0.6808,0.1902,0.3986,0.15997,0.8154,0.23455,0.80588,0.92108,0.69759,0.89885,0.8512,0.58083,0.0040873,0.010546,1
0.079924,0.022344,0.046177,0.0071018,0.053742,0.0091477,0.28515,0.68374,0.064766,0.072558,0.12021,0.3097,0.010354,0.53958,0.45013,0.49507,0.1899,0.71035,0.34104,0.86025,0.92674,0.52099,0.83454,0.83494,0.61829,0.0076363,0.017161,3
0.041935,0.042125,0.052841,0.048675,0.050947,0.047188,0.077861,0.094866,0.038333,0.027652,0.050163,0.075966,0.34533,0.098746,0.68799,0.16884,0.69075,0.077892,0.09781,0.41694,0.36051,0.16707,0.43653,0.73106,0.5551,0.0051213,0.017037,1
0.037989,0.19341,0.23054,0.29173,0.18765,0.28974,0.065563,0.12936,0.035058,0.026988,0.043754,0.074591,0.97966,0.075372,0.20651,0.09006,0.97278,0.0091714,0.025621,0.036646,0.020552,0.18648,0.06749,1,0,0.014175,0.0022131,3
0.031999,0.0062271,0.02607,0.0012767,0.028205,0.0014491,0.00073749,0.00012296,0.0031145,5.5304e-05,0.0011081,3.7147e-05,0.034095,0.58772,0.26618,0.35353,0.21637,0.62364,0.24026,0.79321,0.83204,0.62645,0.87146,0.82291,0.61209,0.019901,0.013934,5
0.02893,0.0047619,0.023732,0.0011171,0.025664,0.0011774,0.0018253,0.00036889,0.0072672,0.00022121,0.0026654,0.00014859,0.042442,0.48711,0.30955,0.35777,0.22181,0.55405,0.22131,0.76262,0.78568,0.49147,0.80678,0.65222,0.78678,0.010358,0.010126,5
0.016803,0.0040293,0.014029,0.00071816,0.015119,0.00081514,0.0009403,0.00030741,0.0035138,0.00011061,0.0012578,7.4294e-05,0.018584,0.64182,0.099616,0.31531,0.15588,0.77691,0.17834,0.74564,0.85786,0.61479,0.876,0.8696,0.53803,0.0084574,0.010206,5
0.035652,0.0058608,0.028992,0.0010373,0.031508,0.001268,0.00073749,0.00036889,0.0031944,0.00011061,0.0011979,7.4294e-05,0.016782,0.51747,0.21575,0.30869,0.2152,0.75336,0.18899,0.77279,0.89688,0.52494,0.83191,0.96401,0.29538,0.011684,0.013785,5
0.020456,0.0043956,0.016951,0.00095755,0.018422,0.00099629,0.0014565,0.00043037,0.0066283,0.00016591,0.0024258,0.00011144,0.028505,0.44856,0.17052,0.24924,0.21623,0.66797,0.14738,0.72286,0.84211,0.42489,0.78061,0.95652,0.31532,0.0027005,0.0062807,5
0.03156,0.0051282,0.025953,0.0011969,0.028078,0.0013586,0.06678,0.053858,0.038333,0.034067,0.041598,0.060438,0.022348,0.51377,0.18557,0.2999,0.21522,0.7593,0.17453,0.75829,0.88276,0.52996,0.82469,0.95425,0.32886,0.0053767,0.017408,1
0.033606,0.0058608,0.027589,0.0012767,0.029856,0.0014491,0.047144,0.040086,0.026513,0.023393,0.034081,0.045282,0.0081986,0.68497,0.22973,0.42118,0.17056,0.69249,0.25885,0.83308,0.95601,0.71708,0.91016,0.9683,0.28557,0.0031263,0.020301,1
0.051578,0.0069597,0.041969,0.0015959,0.045483,0.0017209,0.0538,0.048694,0.03434,0.028371,0.042257,0.052377,0.027085,0.45468,0.22761,0.27441,0.22352,0.57615,0.17086,0.7493,0.84945,0.44402,0.78962,0.94976,0.33882,0.014707,0.014101,1
0.030245,0.0058608,0.025134,0.0023939,0.027061,0.0024454,0.061138,0.044636,0.030107,0.029919,0.033063,0.05312,0.016449,0.51931,0.20984,0.31871,0.20884,0.70928,0.18716,0.76816,0.89181,0.51642,0.82836,0.9502,0.3453,0.0054467,0.016827,1
0.053916,0.028571,0.086743,0.056655,0.078135,0.055067,0.082562,0.084476,0.031944,0.031523,0.056273,0.082615,0.10073,0.18725,0.50769,0.18437,0.49749,0.30433,0.13961,0.68635,0.67072,0.24325,0.59492,0.88942,0.44802,0.011359,0.04148,1
0.018995,0.0040293,0.015899,0.00079796,0.017025,0.00090572,0.0013644,0.00030741,0.0058297,5.5304e-05,0.0021862,7.4294e-05,0.0043738,0.85232,0.1964,0.49482,0.069293,0.64107,0.29817,0.86171,0.9794,0.75055,0.94898,0.95799,0.33115,0.016526,0.0043643,5
0.030392,0.0051282,0.024667,0.0010373,0.02668,0.0011774,0.00068218,0.00030741,0.0026354,5.5304e-05,0.00095834,3.7147e-05,0.012101,0.66938,0.18356,0.39074,0.15056,0.6491,0.22715,0.80673,0.92081,0.64414,0.89798,0.94023,0.38137,0.0027948,0.0075541,5
0.14027,0.13663,0.20961,0.036945,0.18257,0.05389,0.07799,0.072487,0.05135,0.03827,0.06349,0.07578,0.10481,0.18584,0.67724,0.24675,0.55265,0.28084,0.22965,0.75599,0.68499,0.27599,0.59877,0.71488,0.68865,0.0045009,0.015658,2
0.021771,0.003663,0.018237,0.00087775,0.019693,0.00090572,0.0017147,0.00030741,0.0068679,0.00016591,0.0025456,0.00011144,0.033989,0.57829,0.15047,0.29653,0.20417,0.73694,0.18113,0.74305,0.82393,0.60398,0.85565,0.80104,0.63346,0.0018064,0.0064476,5
0.10798,0.024542,0.05097,0.013805,0.062635,0.01748,0.11184,0.19643,0.037614,0.035118,0.053098,0.11088,0.016295,0.41472,0.42025,0.35736,0.26946,0.75107,0.24573,0.81863,0.88009,0.43167,0.78007,0.89069,0.5011,0.00451,0.030798,4
0.1071,0.098168,0.16355,0.04684,0.14661,0.054071,0.057561,0.04439,0.04552,0.032684,0.044054,0.052415,0.10745,0.20956,0.5555,0.11633,0.49982,0.22089,0.15617,0.68258,0.63701,0.28826,0.62588,0.86095,0.50799,0.013445,0.047328,2
0.17504,0.10733,0.19675,0.077162,0.19273,0.07771,0.073749,0.056563,0.046239,0.038602,0.049804,0.067459,0.081595,0.20577,0.58183,0.1377,0.47045,0.31073,0.17198,0.72045,0.69197,0.26038,0.61374,0.84915,0.53904,0.024901,0.056569,2
0.027908,0.0047619,0.018471,0.0013565,0.020836,0.0017209,0.08223,0.15549,0.026034,0.022564,0.039262,0.083655,0.018836,0.58455,0.21827,0.34516,0.1524,0.78758,0.21492,0.79178,0.87401,0.52454,0.84324,0.90055,0.47341,0.006435,0.0088647,4
0.044857,0.0076923,0.036825,0.0012767,0.039766,0.0015397,0.001309,0.00043037,0.005111,0.00016591,0.0018867,0.00011144,0.017116,0.64514,0.087032,0.31921,0.14054,0.63395,0.1742,0.75406,0.88011,0.58581,0.87192,0.8615,0.55549,0.0008576,0.036769,5
0.034044,0.0054945,0.028057,0.0011969,0.030238,0.0013586,0.031712,0.017461,0.027152,0.021845,0.022731,0.027452,0.02077,0.49089,0.21719,0.29833,0.19292,0.67148,0.18003,0.75856,0.87423,0.46508,0.78765,0.9322,0.39539,0.0034,0.012475,1
0.039451,0.0058608,0.032733,0.0011969,0.035192,0.0014491,0.0010509,0.00043037,0.0048714,0.00011061,0.001737,7.4294e-05,0.014537,0.56367,0.19335,0.33965,0.16703,0.72347,0.19557,0.77984,0.91014,0.5234,0.84204,0.95371,0.33615,0.0087645,0.015992,5
0.025862,0.0058608,0.021627,0.0010373,0.023377,0.0011774,0.0015487,0.00018445,0.0064686,0.00016591,0.0023959,0.00011144,0.013718,0.72473,0.17648,0.40046,0.13271,0.58422,0.2419,0.80358,0.91348,0.6886,0.90502,0.85116,0.58399,0.0043975,0.0041109,5
0.22034,0.29414,0.62123,0.17523,0.50807,0.23694,0.038515,0.025945,0.023638,0.020131,0.027522,0.035327,0.29851,0.18552,0.59834,0.16275,0.70154,0.11905,0.17262,0.54747,0.48188,0.3605,0.51624,0.71491,0.62254,0.074319,0.10048,2
0.023378,0.0040293,0.01964,0.00095755,0.02109,0.00099629,0.0013275,0.00030741,0.0058297,0.00011061,0.0021563,7.4294e-05,0.056245,0.35604,0.22105,0.21639,0.31198,0.72341,0.13162,0.70035,0.77802,0.38427,0.74431,0.97428,0.23453,0.0043062,0.0099588,5
0.027908,0.0058608,0.023264,0.0012767,0.025029,0.0013586,0.03846,0.028036,0.023958,0.021402,0.031266,0.036924,0.018575,0.5114,0.22831,0.31079,0.20964,0.69971,0.19257,0.77697,0.89921,0.50962,0.82791,0.96552,0.28946,0.011456,0.0088152,1
0.040473,0.0054945,0.029226,0.0017555,0.032779,0.0019926,0.06595,0.099293,0.035298,0.026546,0.045042,0.069391,0.038474,0.46253,0.28149,0.30384,0.30265,0.62106,0.19727,0.76392,0.82316,0.56162,0.80628,0.87629,0.51145,0.003844,0.010837,4
0.031268,0.0062271,0.01964,0.0019949,0.022234,0.002536,0.13079,0.32413,0.027552,0.027873,0.051002,0.13893,0.018711,0.50232,0.24832,0.29032,0.2029,0.77577,0.19274,0.77249,0.86994,0.49702,0.80696,0.90622,0.46358,0.0071984,0.030896,4
0.055961,0.0087912,0.040449,0.0022343,0.044975,0.0027171,0.060511,0.089763,0.035298,0.024555,0.037465,0.059807,0.029479,0.45062,0.24199,0.29136,0.2389,0.64366,0.17388,0.75395,0.84025,0.45365,0.79559,0.93926,0.3701,0.0098806,0.020381,4
0.23305,0.65751,0.030512,0.039658,0.090332,0.11811,0.071113,0.12757,0.028111,0.030085,0.04633,0.080498,0.22563,0.13147,0.91437,0.45371,0.65475,0.2524,0.49229,0.70979,0.61566,0.21984,0.52089,0.36481,0.90165,0.27163,0.38542,3
0.032876,0.0047619,0.025602,0.0014363,0.027951,0.0015397,0.078948,0.080725,0.03434,0.032574,0.042796,0.072065,0.02143,0.61,0.22607,0.36948,0.15062,0.76331,0.22784,0.79925,0.88417,0.57521,0.86232,0.91206,0.4501,0.002664,0.0066083,1
0.024401,0.0047619,0.019991,0.00095755,0.021598,0.0010869,0.0015119,0.00036889,0.0061492,0.00016591,0.0022761,0.00011144,0.01282,0.61817,0.24048,0.36952,0.15857,0.6267,0.23904,0.81116,0.92131,0.58389,0.86712,0.92984,0.41383,0.0062222,0.032757,5
0.025132,0.0080586,0.014496,0.0011171,0.017152,0.001902,0.12233,0.2795,0.031225,0.039985,0.053458,0.13191,0.0099784,0.51534,0.39458,0.38884,0.19798,0.82089,0.28838,0.85008,0.93678,0.50138,0.81414,0.91338,0.45792,0.0070098,0.024671,3
0.057861,0.0069597,0.047814,0.0020747,0.051455,0.0021737,0.034238,0.024285,0.025555,0.018527,0.023539,0.029978,0.038296,0.43467,0.24118,0.26769,0.26039,0.79516,0.16837,0.75085,0.84444,0.45599,0.79018,0.96251,0.29354,0.0011283,0.0070472,1
0.0042373,0,0.0040917,7.9796e-05,0.0043197,0,0.012998,0.0080541,0.013337,0.0066364,0.010063,0.010253,0.0039355,0.70082,0.20635,0.40977,0.11913,0.58226,0.2507,0.82889,0.96788,0.63913,0.89949,0.9606,0.31982,0.0059089,0.0085123,1
0.0094974,0.0032967,0.0077157,0.00047877,0.0082582,0.000634,0.00058999,0.00012296,0.0023159,0,0.00083855,0,0.026422,0.55597,0.22604,0.34894,0.17947,0.67573,0.2072,0.77752,0.87122,0.53708,0.84512,0.88475,0.50754,0.0044157,0.010874,5
0.04851,0.0062271,0.03928,0.0013565,0.042688,0.0015397,0.001475,0.00030741,0.0060693,0.00011061,0.0022461,7.4294e-05,0.011997,0.61072,0.19117,0.36266,0.19485,0.63062,0.21053,0.79313,0.92595,0.64182,0.87727,0.94585,0.36493,0.010334,0.01496,5
0.033022,0.0054945,0.02642,0.00095755,0.028713,0.0010869,0.00073749,0.00012296,0.0024756,5.5304e-05,0.00092839,7.4294e-05,0.055364,0.45068,0.26087,0.30381,0.28705,0.79581,0.1831,0.73559,0.79541,0.51022,0.80304,0.83326,0.57916,0.017009,0.018137,5
0.01315,0.003663,0.011106,0.00079796,0.011943,0.00090572,0.00042406,0.00024593,0.0010382,0.00011061,0.00035938,7.4294e-05,0.045564,0.52791,0.19274,0.38034,0.28736,0.77319,0.18264,0.74152,0.77255,0.62069,0.83859,0.74805,0.70091,0.0069885,0.0081538,5
0.020894,0.0021978,0.017769,0.00079796,0.019184,0.00081514,0.0017884,0.00018445,0.0068679,0.00022121,0.0025456,0.00011144,0.028047,0.73223,0.13527,0.47319,0.18322,0.81026,0.22204,0.78366,0.84508,0.80328,0.89804,0.73022,0.73614,0.0034365,0.020307,5
0.31356,0.20147,0.091536,0.051468,0.13963,0.07771,0.16623,0.3344,0.037534,0.044851,0.082417,0.18217,0.034984,0.1324,0.94133,0.53258,0.52881,0.74204,0.53327,0.96267,0.79954,0.15609,0.51029,0.38573,0.95521,0.011708,0.28903,3
0.11046,0.072527,0.071779,0.054022,0.080295,0.05706,0.19232,0.37694,0.03394,0.05016,0.065976,0.18035,0.05975,0.16978,0.85101,0.36089,0.44425,0.52745,0.31929,0.84052,0.73967,0.17371,0.54676,0.57976,0.83104,0.022745,0.037931,3
0.021333,0.0032967,0.017419,0.00071816,0.018803,0.00081514,0.0012169,0.00036889,0.0049513,0.00016591,0.0018268,0.00011144,0.035275,0.49173,0.27504,0.32938,0.19069,0.68828,0.20661,0.76393,0.8304,0.45082,0.79755,0.84108,0.57878,0.0044066,0.0094334,5
