@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute class {1, 2, 3, 4, 5}
@data
0.005942,0.000377,0.005135,0.000287,0.005549,0.000535,0.006517,0.001283,0.003528,0.000323,0.005089,0.001797,0.063323,0.929264,0.794967,2.430937,0.669538,10.583571,7.758133,2.382654,3.006843,0.431326,0.966840,-0.281161,0.798683,0.005181,0.006111,4
0.006770,0.000746,0.005375,0.000281,0.006025,0.000903,0.006142,0.001224,0.003532,0.000209,0.004761,0.001578,0.052915,0.866948,0.845014,2.755205,0.669799,7.580781,10.311056,2.516982,3.142554,0.384165,0.917972,-0.338277,0.850620,0.008726,0.004994,2
0.004857,0.000084,0.004817,0.000117,0.004836,0.000103,0.006849,0.001469,0.003529,0.000211,0.005296,0.001997,0.063815,2.183680,0.147112,1.289254,0.538621,8.111697,2.936950,1.952212,3.059142,0.910977,1.308683,-0.012138,0.191709,0.003428,0.002938,4
0.006781,0.000760,0.005357,0.000382,0.006019,0.000938,0.006291,0.001340,0.003502,0.000201,0.004817,0.001696,0.057832,0.748487,0.866368,2.926230,0.696423,8.341222,9.992539,2.523493,3.041213,0.350691,0.873019,-0.363794,0.867549,0.009072,0.002353,2
0.004954,0.000136,0.004913,0.000145,0.004930,0.000136,0.006161,0.001088,0.003549,0.000287,0.004972,0.001566,0.100116,1.195408,0.493748,1.343540,0.637038,6.178061,3.343294,1.928904,2.688462,0.549681,1.069591,-0.100075,0.507512,0.003365,0.003472,4
0.006301,0.000544,0.005191,0.000239,0.005760,0.000706,0.005753,0.000931,0.003476,0.000186,0.004641,0.001343,0.056388,1.031197,0.842180,3.364694,0.668957,10.238889,11.982676,2.546940,3.209358,0.507738,1.027203,-0.316995,0.838870,0.000201,0.001954,2
0.009571,0.002099,0.005691,0.000567,0.007684,0.002520,0.005927,0.001146,0.003496,0.000187,0.004748,0.001490,0.045087,1.028024,0.867547,3.879273,0.632835,9.170948,14.494831,2.617564,3.260779,0.414499,0.958548,-0.375018,0.882061,0.014436,0.007319,2
0.004827,0.000094,0.004762,0.000136,0.004788,0.000124,0.007012,0.001965,0.003512,0.000218,0.005131,0.002230,0.077691,1.504492,0.330800,1.091022,0.597232,7.630269,2.990459,1.951158,2.872263,0.655853,1.155897,-0.047330,0.362062,0.003268,0.002875,4
0.006097,0.000438,0.005081,0.000279,0.005627,0.000639,0.005906,0.001101,0.003506,0.000436,0.004812,0.001492,0.067313,0.909338,0.853321,3.214873,0.674796,10.564823,10.706360,2.432785,3.036540,0.428309,0.961597,-0.321476,0.834665,0.003603,0.003581,2
0.007287,0.000829,0.005390,0.000329,0.006364,0.001166,0.006493,0.001186,0.003590,0.000464,0.005079,0.001741,0.053296,1.230812,0.814121,3.361587,0.625528,10.467742,12.004243,2.536578,3.234242,0.543149,1.073808,-0.303590,0.829681,0.008077,0.007700,2
0.007664,0.001640,0.005266,0.000223,0.006550,0.001715,0.005081,0.000831,0.003402,0.000121,0.004300,0.001048,0.076049,0.541894,0.923909,3.560843,0.761027,6.844944,13.701479,2.492504,2.881762,0.303161,0.792127,-0.474296,0.912866,0.007301,0.007113,2
0.004942,0.000097,0.004875,0.000134,0.004906,0.000121,0.005830,0.001304,0.003416,0.000141,0.004668,0.001544,0.069870,1.778963,0.255261,1.202215,0.568173,8.461567,2.997328,1.952557,2.939344,0.749324,1.222471,-0.027191,0.279283,0.002249,0.002002,4
0.005551,0.000256,0.005014,0.000262,0.005261,0.000378,0.009594,0.004817,0.003525,0.000266,0.006377,0.004518,0.079570,0.970466,0.698448,1.589283,0.673792,8.685492,5.460152,2.237333,2.924803,0.473186,0.998412,-0.211167,0.707389,0.000786,0.004583,4
0.005193,0.000147,0.004867,0.000155,0.005027,0.000226,0.006178,0.001311,0.003451,0.000169,0.004823,0.001670,0.074938,1.122692,0.574117,1.352639,0.645260,9.506538,4.145342,2.118004,2.889687,0.517289,1.046427,-0.134809,0.586307,0.000451,0.002658,4
0.005153,0.000175,0.004935,0.000308,0.005054,0.000273,0.006489,0.001315,0.003451,0.000185,0.005112,0.001820,0.070462,1.092587,0.635551,1.489516,0.642840,10.400063,4.902509,2.204440,2.963413,0.488405,1.024427,-0.164901,0.643125,0.004059,0.001231,4
0.009980,0.002118,0.005676,0.000713,0.007835,0.002722,0.005946,0.001054,0.003436,0.000203,0.004706,0.001490,0.054980,0.694758,0.892356,3.244367,0.699486,7.976362,12.211158,2.557266,3.056252,0.314502,0.823969,-0.419232,0.895925,0.008224,0.011272,2
0.007223,0.000603,0.006175,0.000980,0.006515,0.001018,0.004542,0.000446,0.003440,0.000202,0.003796,0.000616,0.081582,0.893413,0.814577,2.504164,0.698443,11.516168,8.673691,2.342898,2.927358,0.468965,0.971793,-0.300778,0.805797,0.001846,0.003295,4
0.019944,0.002747,0.011304,0.003573,0.015371,0.005484,0.005998,0.001420,0.003463,0.000167,0.004713,0.001632,0.151968,0.500466,0.875866,2.041591,0.794501,8.040075,7.557574,2.157824,2.498423,0.319068,0.790951,-0.416609,0.855868,0.021952,0.028397,3
0.008428,0.000795,0.007427,0.001529,0.007914,0.001319,0.005108,0.000838,0.003348,0.000122,0.004261,0.001080,0.119335,0.470465,0.857237,1.503891,0.791412,9.967742,5.521791,2.152979,2.462853,0.288940,0.760381,-0.422075,0.855950,0.004829,0.002367,1
0.007223,0.000603,0.006175,0.000980,0.006515,0.001018,0.004542,0.000446,0.003440,0.000202,0.003796,0.000616,0.081582,0.893413,0.814577,2.504164,0.698443,11.516168,8.673691,2.342898,2.927358,0.468965,0.971793,-0.300778,0.805797,0.001846,0.003295,4
0.019596,0.001693,0.015778,0.003556,0.017339,0.003487,0.009904,0.005460,0.003555,0.000230,0.006457,0.004895,0.050236,0.931831,0.827396,2.713413,0.664046,9.133040,9.836066,2.519512,3.155796,0.420279,0.956394,-0.317926,0.835259,0.011402,0.003082,3
0.009168,0.000970,0.008023,0.001381,0.008565,0.001342,0.005711,0.001031,0.003469,0.000176,0.004581,0.001357,0.090009,0.596461,0.839894,1.921076,0.761329,9.376780,6.742370,2.324913,2.742864,0.349258,0.843143,-0.377247,0.853787,0.016520,0.012243,1
0.010027,0.000936,0.008724,0.001255,0.009332,0.001309,0.005818,0.001398,0.003409,0.000123,0.004592,0.001567,0.080586,0.830810,0.807166,2.168834,0.725111,7.652716,7.775209,2.339644,2.902216,0.474859,0.966315,-0.322031,0.821321,0.004041,0.007807,1
0.009464,0.001165,0.009138,0.000982,0.009301,0.001089,0.005834,0.000855,0.003565,0.000313,0.004815,0.001330,0.154459,0.731417,0.809599,1.889940,0.775880,4.710757,6.938121,2.012763,2.446038,0.486222,0.918198,-0.322612,0.781173,0.011702,0.009477,1
0.019944,0.002747,0.011304,0.003573,0.015371,0.005484,0.005998,0.001420,0.003463,0.000167,0.004713,0.001632,0.151968,0.500466,0.875866,2.041591,0.794501,8.040075,7.557574,2.157824,2.498423,0.319068,0.790951,-0.416609,0.855868,0.021952,0.028397,3
0.013456,0.000719,0.011037,0.002247,0.012066,0.002116,0.007100,0.001844,0.003555,0.000258,0.005253,0.002220,0.051989,1.341153,0.699322,2.092477,0.625449,8.548928,7.500957,2.406832,3.213891,0.624566,1.119692,-0.213707,0.736030,0.009776,0.012636,1
0.012239,0.001022,0.009983,0.001654,0.011021,0.001793,0.006436,0.001482,0.003642,0.000278,0.005030,0.001784,0.108904,0.873016,0.762485,1.856406,0.699546,8.045352,6.410642,2.158597,2.730220,0.455366,0.972502,-0.252346,0.740394,0.004661,0.010527,1
0.013663,0.001639,0.014657,0.002504,0.014123,0.002199,0.006170,0.001276,0.003496,0.000186,0.004829,0.001635,0.060640,0.912909,0.825148,2.573054,0.690433,6.615827,9.474427,2.454765,3.088415,0.466694,0.985622,-0.304764,0.820449,0.005335,0.009535,1
0.015325,0.002181,0.011095,0.001856,0.013092,0.002981,0.005735,0.000971,0.003591,0.000249,0.004630,0.001301,0.137144,0.564906,0.894772,2.719802,0.783080,6.367950,10.128713,2.207856,2.560644,0.357257,0.834277,-0.408473,0.858161,0.012681,0.013202,1
0.010207,0.000963,0.010651,0.002239,0.010370,0.001694,0.006729,0.001297,0.003629,0.000278,0.005352,0.001852,0.128450,0.516510,0.783542,1.286413,0.776280,4.681309,4.104434,1.982293,2.348945,0.305873,0.788893,-0.307758,0.764208,0.005184,0.006628,1
0.009856,0.001017,0.009781,0.001211,0.009800,0.001136,0.005998,0.001048,0.003496,0.000197,0.004731,0.001476,0.075658,1.077769,0.820935,2.990601,0.680583,5.690147,10.928014,2.360355,3.015172,0.571794,1.056479,-0.279318,0.792289,0.005264,0.003735,1
0.012575,0.001373,0.011224,0.003255,0.011738,0.002656,0.007228,0.002049,0.003538,0.000274,0.005335,0.002376,0.049798,1.808059,0.761589,3.951249,0.573747,7.251282,13.206454,2.519350,3.400195,0.788920,1.233937,-0.226511,0.763797,0.013928,0.008000,1
0.009024,0.000637,0.008950,0.001307,0.008974,0.001011,0.006235,0.000934,0.003547,0.000241,0.005036,0.001535,0.064560,0.822731,0.818032,2.222567,0.707453,7.410966,8.213859,2.423141,3.034213,0.432480,0.947882,-0.304217,0.815356,0.004178,0.002246,1
0.010580,0.001043,0.009970,0.002752,0.010166,0.002227,0.006780,0.001734,0.003515,0.000230,0.004957,0.002024,0.077695,1.117687,0.711737,1.678474,0.664124,6.078009,6.397411,2.269753,2.903162,0.562476,1.054902,-0.243647,0.750431,0.011254,0.006047,1
0.007116,0.000811,0.008000,0.000737,0.007512,0.000886,0.007699,0.001738,0.003719,0.000314,0.005793,0.002388,0.084266,1.382979,0.787421,3.212966,0.639712,6.143355,11.622630,2.372666,3.047031,0.693274,1.154514,-0.273563,0.787033,0.002944,0.006284,1
0.018948,0.001833,0.017166,0.003342,0.017839,0.002908,0.010326,0.004210,0.003721,0.000346,0.006786,0.004417,0.046373,1.070025,0.846452,3.247229,0.666226,9.078086,12.625137,2.570476,3.284892,0.530522,1.044203,-0.310667,0.839240,0.016844,0.030692,3
0.008392,0.000532,0.008041,0.000873,0.008209,0.000744,0.008171,0.001828,0.003753,0.000347,0.006041,0.002615,0.066906,0.871994,0.780675,2.108936,0.696300,8.699593,7.007795,2.367046,2.988271,0.447544,0.967313,-0.278684,0.792286,0.008644,0.005420,1
0.010199,0.002285,0.007938,0.002862,0.009224,0.002784,0.008496,0.004147,0.003662,0.000291,0.006446,0.003983,0.082643,0.393155,0.951362,3.716176,0.812711,9.955592,13.359201,2.533360,2.727919,0.250518,0.696512,-0.566917,0.943180,0.014055,0.004491,1
0.006699,0.000638,0.006361,0.001131,0.006494,0.000940,0.005864,0.001208,0.003529,0.000181,0.004655,0.001459,0.099151,0.615206,0.849365,2.014398,0.744135,7.532221,7.437650,2.280443,2.723639,0.335391,0.838767,-0.351461,0.831395,0.003340,0.008510,1
0.009725,0.000942,0.008892,0.001957,0.009300,0.001593,0.008020,0.001796,0.003675,0.000307,0.005958,0.002568,0.075830,0.621363,0.840392,1.804055,0.746012,10.242040,6.945525,2.343501,2.796428,0.343766,0.847215,-0.354146,0.841244,0.003652,0.001799,1
0.010953,0.001039,0.009427,0.001440,0.010160,0.001490,0.008433,0.001908,0.003742,0.000356,0.006092,0.002754,0.063912,0.613322,0.887581,2.632627,0.746466,8.367181,10.160060,2.523776,2.989398,0.337932,0.840183,-0.410042,0.887939,0.008944,0.001857,1
0.012099,0.001214,0.010077,0.001067,0.011107,0.001552,0.007678,0.001965,0.003661,0.000254,0.005773,0.002488,0.120094,0.437540,0.891117,1.992302,0.807863,6.842739,7.596702,2.238464,2.564893,0.282971,0.743164,-0.438866,0.875738,0.011135,0.002209,1
0.006857,0.000762,0.006429,0.001204,0.006575,0.001046,0.005883,0.001343,0.003467,0.000176,0.004573,0.001531,0.076515,0.985842,0.810087,2.304706,0.685789,5.693760,9.145860,2.324285,2.925119,0.512509,1.022744,-0.307430,0.814660,0.004850,0.002500,1
0.005410,0.000385,0.005468,0.000624,0.005422,0.000519,0.005598,0.001041,0.003415,0.000184,0.004533,0.001346,0.076536,0.743330,0.821310,1.933471,0.719904,5.890608,7.499773,2.316430,2.842732,0.394386,0.910000,-0.322876,0.819204,0.002746,0.001190,4
0.006968,0.000325,0.006636,0.000658,0.006776,0.000557,0.005663,0.000976,0.003512,0.000190,0.004555,0.001296,0.051748,1.214940,0.723808,2.189900,0.637680,8.661320,7.582363,2.390403,3.194925,0.565077,1.081552,-0.209463,0.725973,0.005509,0.004455,1
0.005070,0.000124,0.005063,0.000170,0.005061,0.000150,0.005672,0.001197,0.003475,0.000165,0.004538,0.001399,0.067771,1.551989,0.446017,1.399948,0.596874,7.669530,4.050374,2.082992,3.018492,0.688904,1.172743,-0.081186,0.474959,0.003410,0.004230,4
0.006158,0.001379,0.005621,0.000801,0.005868,0.001150,0.005629,0.001393,0.003527,0.000195,0.004584,0.001467,0.303914,0.320402,0.971875,5.664840,0.864738,5.470384,21.920062,1.807968,2.015552,0.242652,0.643730,-0.587903,0.902650,0.003794,0.001395,2
0.007948,0.000699,0.007230,0.001632,0.007531,0.001335,0.006162,0.001166,0.003561,0.000230,0.004826,0.001564,0.091335,0.768116,0.803097,2.016624,0.717184,7.118012,6.940524,2.201464,2.733262,0.408861,0.925325,-0.293533,0.783034,0.002277,0.006522,1
0.007608,0.000408,0.007290,0.001034,0.007421,0.000822,0.005700,0.000868,0.003548,0.000208,0.004583,0.001259,0.076445,0.779624,0.749749,1.535155,0.708833,7.931351,5.444784,2.250677,2.831727,0.401133,0.920239,-0.262026,0.759055,0.002093,0.005915,1
0.008676,0.000833,0.007145,0.001890,0.007768,0.001703,0.006519,0.001637,0.003492,0.000195,0.004856,0.001891,0.096817,0.685993,0.764017,1.372962,0.726579,9.570034,5.033844,2.175594,2.661219,0.361054,0.874610,-0.282254,0.768382,0.010541,0.008360,1
0.006699,0.000638,0.006361,0.001131,0.006494,0.000940,0.005864,0.001208,0.003529,0.000181,0.004655,0.001459,0.099151,0.615206,0.849365,2.014398,0.744135,7.532221,7.437650,2.280443,2.723639,0.335391,0.838767,-0.351461,0.831395,0.003340,0.008510,1
0.010641,0.001022,0.008641,0.001834,0.009541,0.001827,0.006499,0.001310,0.003624,0.000264,0.004995,0.001733,0.073140,0.747958,0.827877,2.262637,0.714236,9.915986,7.590375,2.353698,2.873089,0.386837,0.905826,-0.321059,0.825188,0.011367,0.008511,1
0.007803,0.000690,0.007649,0.001366,0.007674,0.001120,0.006574,0.001304,0.003606,0.000266,0.004925,0.001750,0.084775,0.799526,0.794734,1.415817,0.706999,7.276394,6.083749,2.262426,2.757882,0.413152,0.934432,-0.304321,0.803449,0.001655,0.007982,1
0.010754,0.001044,0.008187,0.001866,0.009313,0.002037,0.006420,0.001406,0.003596,0.000231,0.004888,0.001729,0.100192,0.572911,0.812728,1.504498,0.744347,11.462043,5.539657,2.214838,2.627913,0.300873,0.794115,-0.353949,0.825059,0.002422,0.004368,1
0.005729,0.000294,0.005873,0.000348,0.005789,0.000328,0.005415,0.000886,0.003540,0.000170,0.004497,0.001151,0.076893,1.046132,0.748183,1.757260,0.663443,6.376317,6.982251,2.268895,2.952405,0.505615,1.029860,-0.227247,0.735403,0.001422,0.004491,4
0.008017,0.001001,0.007910,0.001878,0.007910,0.001546,0.006566,0.001311,0.003611,0.000250,0.004952,0.001751,0.116184,0.768451,0.812834,1.760361,0.734085,6.279437,7.115155,2.241652,2.702970,0.442104,0.940404,-0.342219,0.824700,0.001981,0.003351,1
0.006015,0.000283,0.006157,0.000404,0.006075,0.000354,0.005543,0.000860,0.003547,0.000187,0.004558,0.001193,0.072687,0.869725,0.775277,1.872819,0.690642,7.354862,6.853522,2.309037,2.953918,0.433398,0.959482,-0.260846,0.768567,0.001994,0.003278,4
0.005391,0.000208,0.005610,0.000209,0.005488,0.000234,0.007220,0.001492,0.003645,0.000279,0.005544,0.002122,0.100164,1.081028,0.607100,1.460184,0.662706,5.800195,4.396785,2.023202,2.741177,0.530544,1.042739,-0.145868,0.594913,0.001964,0.001686,4
0.005178,0.000130,0.005250,0.000196,0.005211,0.000172,0.005939,0.001059,0.003530,0.000200,0.004687,0.001437,0.066858,1.538267,0.438287,1.286071,0.591078,7.047939,3.920326,2.075991,2.997873,0.662020,1.157995,-0.077182,0.465784,0.001638,0.001754,4
0.010199,0.002285,0.007938,0.002862,0.009224,0.002784,0.008496,0.004147,0.003662,0.000291,0.006446,0.003983,0.082643,0.393155,0.951362,3.716176,0.812711,9.955592,13.359201,2.533360,2.727919,0.250518,0.696512,-0.566917,0.943180,0.014055,0.004491,1
0.005379,0.000160,0.005396,0.000277,0.005380,0.000230,0.006539,0.001279,0.003576,0.000239,0.004950,0.001747,0.066605,1.537429,0.514686,1.396080,0.593191,7.017037,4.724026,2.139208,3.045439,0.666189,1.158643,-0.100966,0.532052,0.002570,0.003244,4
0.011752,0.001116,0.010339,0.002104,0.010969,0.001834,0.008140,0.002105,0.003695,0.000309,0.005945,0.002717,0.065587,0.745098,0.831013,2.133003,0.720211,8.024887,8.003906,2.423823,2.976302,0.396410,0.911788,-0.339743,0.840962,0.007027,0.015082,1
0.007116,0.000811,0.008000,0.000737,0.007512,0.000886,0.007699,0.001738,0.003719,0.000314,0.005793,0.002388,0.084266,1.382979,0.787421,3.212966,0.639712,6.143355,11.622630,2.372666,3.047031,0.693274,1.154514,-0.273563,0.787033,0.002944,0.006284,1
0.006755,0.000653,0.007245,0.000853,0.006969,0.000794,0.007727,0.001876,0.003729,0.000308,0.005778,0.002444,0.126916,0.752817,0.823397,2.125416,0.727724,5.917355,7.772283,2.209042,2.696008,0.417271,0.926031,-0.330998,0.810480,0.006480,0.002243,4
0.009305,0.000739,0.008831,0.001225,0.009062,0.001030,0.007193,0.001717,0.003670,0.000260,0.005564,0.002190,0.069570,0.724873,0.841993,2.284722,0.720006,8.296120,8.291130,2.423552,2.958194,0.379754,0.896784,-0.338630,0.838969,0.005072,0.004689,1
0.011118,0.001382,0.009907,0.002162,0.010488,0.001912,0.007742,0.002057,0.003687,0.000274,0.005782,0.002540,0.097907,0.485735,0.888596,2.115359,0.785378,8.594864,7.829446,2.313248,2.650873,0.293313,0.768454,-0.442845,0.883923,0.016905,0.006942,1
0.010368,0.000842,0.009872,0.001037,0.010105,0.000978,0.007708,0.001620,0.003775,0.000332,0.005838,0.002327,0.052367,1.078184,0.835611,3.250360,0.652140,7.250939,12.032284,2.528540,3.234730,0.501642,1.031956,-0.297520,0.822936,0.011730,0.019820,1
0.010688,0.000919,0.010680,0.001810,0.010661,0.001411,0.007676,0.001588,0.003809,0.000370,0.005891,0.002301,0.107855,0.703254,0.714331,1.101759,0.746186,6.753579,4.144049,2.097467,2.557488,0.411513,0.902806,-0.279796,0.757415,0.005250,0.006496,1
0.009971,0.000979,0.009540,0.001368,0.009774,0.001198,0.008193,0.001822,0.003839,0.000353,0.006295,0.002599,0.116807,0.534003,0.868178,1.916867,0.770556,8.165379,7.508199,2.236389,2.624357,0.311779,0.798850,-0.382114,0.846986,0.007578,0.003209,1
0.008392,0.000532,0.008041,0.000873,0.008209,0.000744,0.008171,0.001828,0.003753,0.000347,0.006041,0.002615,0.066906,0.871994,0.780675,2.108936,0.696300,8.699593,7.007795,2.367046,2.988271,0.447544,0.967313,-0.278684,0.792286,0.008644,0.005420,1
0.009363,0.000658,0.009218,0.001089,0.009279,0.000908,0.007165,0.001560,0.003645,0.000267,0.005491,0.002120,0.055639,1.096853,0.770044,2.452944,0.649566,8.157692,8.390867,2.446876,3.182049,0.508897,1.038281,-0.251585,0.776773,0.004871,0.007958,1
0.012099,0.001214,0.010077,0.001067,0.011107,0.001552,0.007678,0.001965,0.003661,0.000254,0.005773,0.002488,0.120094,0.437540,0.891117,1.992302,0.807863,6.842739,7.596702,2.238464,2.564893,0.282971,0.743164,-0.438866,0.875738,0.011135,0.002209,1
0.010587,0.001028,0.009015,0.001088,0.009820,0.001337,0.007491,0.001558,0.003750,0.000326,0.005688,0.002220,0.088291,0.552239,0.852216,1.780412,0.750091,8.711685,6.866274,2.329286,2.736123,0.293611,0.781933,-0.377556,0.852812,0.004113,0.006247,1
0.010163,0.000879,0.010115,0.001947,0.010123,0.001505,0.007616,0.001523,0.003760,0.000336,0.005799,0.002261,0.075852,0.733355,0.811883,1.890295,0.715601,8.673071,7.048135,2.329230,2.872487,0.377872,0.896436,-0.305819,0.806340,0.011218,0.007984,1
0.010686,0.000767,0.010504,0.001241,0.010568,0.001049,0.007969,0.001752,0.003753,0.000354,0.005867,0.002492,0.053018,1.190961,0.745255,2.336346,0.640944,7.646987,8.159177,2.420138,3.192273,0.556032,1.075269,-0.227587,0.747996,0.001722,0.022054,1
0.013271,0.001513,0.010265,0.001916,0.011782,0.002319,0.008102,0.002365,0.003616,0.000231,0.005956,0.002843,0.101276,0.505610,0.858914,1.878154,0.774123,10.018233,6.380453,2.279517,2.624130,0.293339,0.774060,-0.399875,0.862448,0.011013,0.008157,1
0.009505,0.000753,0.008893,0.000603,0.009240,0.000763,0.006549,0.000954,0.003686,0.000285,0.005303,0.001623,0.072642,0.652944,0.877917,2.707627,0.736142,7.558641,10.017744,2.462673,2.960075,0.351995,0.860418,-0.378521,0.866449,0.005009,0.019795,1
0.010631,0.001271,0.008002,0.001226,0.009301,0.001845,0.007937,0.001984,0.003591,0.000249,0.005803,0.002624,0.080013,0.559088,0.891422,2.631763,0.761294,9.098354,9.693767,2.463824,2.879567,0.317982,0.810568,-0.423797,0.890272,0.007803,0.003787,1
0.009354,0.000933,0.009160,0.001311,0.009240,0.001146,0.007462,0.001357,0.003775,0.000369,0.005722,0.002135,0.060733,0.823213,0.866072,2.905550,0.705281,6.934535,11.242710,2.500497,3.085166,0.428327,0.946030,-0.351435,0.857352,0.006219,0.011797,1
0.010953,0.001039,0.009427,0.001440,0.010160,0.001490,0.008433,0.001908,0.003742,0.000356,0.006092,0.002754,0.063912,0.613322,0.887581,2.632627,0.746466,8.367181,10.160060,2.523776,2.989398,0.337932,0.840183,-0.410042,0.887939,0.008944,0.001857,1
0.009344,0.000810,0.010025,0.000691,0.009665,0.000839,0.007264,0.001094,0.003937,0.000933,0.005641,0.001979,0.051085,1.191667,0.824793,3.203429,0.646833,7.197222,12.304992,2.535141,3.280893,0.571948,1.081979,-0.278089,0.810049,0.011620,0.011632,1
0.010896,0.001299,0.009606,0.001947,0.010243,0.001775,0.008567,0.002098,0.003775,0.000358,0.006313,0.002883,0.085062,0.751347,0.820291,1.911107,0.711355,7.490676,7.490692,2.327123,2.829155,0.383748,0.904219,-0.327450,0.823437,0.007806,0.014802,1
0.009257,0.000711,0.010464,0.000706,0.009862,0.000945,0.007174,0.001167,0.003936,0.000934,0.005503,0.001957,0.078295,1.223158,0.725336,2.064217,0.662475,5.816842,7.572769,2.277633,2.969543,0.639140,1.091378,-0.227207,0.734043,0.003770,0.010494,1
0.010333,0.000856,0.009845,0.000916,0.010125,0.000924,0.006661,0.001069,0.003646,0.000256,0.005364,0.001725,0.065528,0.647763,0.876855,2.587730,0.732437,7.806404,9.852034,2.487430,2.986393,0.340960,0.849854,-0.381620,0.870224,0.013786,0.009326,1
0.010173,0.001039,0.011836,0.001738,0.010967,0.001665,0.005601,0.000853,0.003548,0.000182,0.004610,0.001216,0.083809,0.701326,0.816258,1.809370,0.737264,6.162596,6.803290,2.294953,2.807071,0.393545,0.897983,-0.319524,0.813099,0.006094,0.006236,1
0.008832,0.000697,0.008843,0.001301,0.008811,0.001031,0.007766,0.001670,0.003745,0.000346,0.005864,0.002390,0.088590,0.637676,0.779748,1.476337,0.732644,7.214119,5.091829,2.209699,2.695287,0.333113,0.840508,-0.296459,0.782650,0.003258,0.004867,1
0.009681,0.001029,0.008159,0.001732,0.008930,0.001620,0.007491,0.001702,0.003585,0.000262,0.005706,0.002347,0.064020,0.728734,0.855657,2.609662,0.727362,8.200314,9.284453,2.489943,3.015808,0.397128,0.906713,-0.369718,0.866148,0.015330,0.001621,1
0.018948,0.001833,0.017166,0.003342,0.017839,0.002908,0.010326,0.004210,0.003721,0.000346,0.006786,0.004417,0.046373,1.070025,0.846452,3.247229,0.666226,9.078086,12.625137,2.570476,3.284892,0.530522,1.044203,-0.310667,0.839240,0.016844,0.030692,3
0.009725,0.000942,0.008892,0.001957,0.009300,0.001593,0.008020,0.001796,0.003675,0.000307,0.005958,0.002568,0.075830,0.621363,0.840392,1.804055,0.746012,10.242040,6.945525,2.343501,2.796428,0.343766,0.847215,-0.354146,0.841244,0.003652,0.001799,1
0.009915,0.001046,0.010396,0.001741,0.010170,0.001472,0.005620,0.000717,0.003593,0.000225,0.004637,0.001165,0.075883,0.735849,0.850623,2.542540,0.711962,8.043076,9.045848,2.408891,2.941939,0.372595,0.892778,-0.343370,0.842937,0.016092,0.015835,1
0.009601,0.001049,0.008322,0.000864,0.008986,0.001174,0.007926,0.001906,0.003634,0.000275,0.005898,0.002583,0.091424,0.586840,0.872152,2.296827,0.760287,7.265531,8.591150,2.323273,2.760952,0.339505,0.835222,-0.387961,0.858945,0.016916,0.011343,1
0.010727,0.001220,0.012462,0.001220,0.011536,0.001520,0.006904,0.001175,0.003654,0.000277,0.005445,0.001870,0.062318,0.905655,0.848653,2.993992,0.693991,7.251495,11.061002,2.491743,3.111015,0.468791,0.986957,-0.325178,0.837637,0.005977,0.011304,1
0.010486,0.000776,0.009234,0.001798,0.009812,0.001555,0.006062,0.001278,0.003531,0.000189,0.004769,0.001572,0.068047,0.891691,0.754818,1.711360,0.679165,10.163291,6.308599,2.325735,2.959827,0.424737,0.957073,-0.252864,0.762189,0.004714,0.002227,1
0.009352,0.000951,0.009109,0.001798,0.009170,0.001479,0.007268,0.001638,0.003660,0.000298,0.005345,0.002165,0.090189,0.689796,0.805399,1.843893,0.728571,6.830904,6.126508,2.250406,2.743479,0.367913,0.880224,-0.309997,0.803472,0.003327,0.013609,1
0.009401,0.000813,0.009089,0.001588,0.009174,0.001290,0.007127,0.001569,0.003681,0.000303,0.005313,0.002075,0.060291,1.371661,0.672538,1.871245,0.622489,6.540070,6.815177,2.325309,3.111567,0.638957,1.118749,-0.187646,0.695153,0.010325,0.006374,1
0.006055,0.000323,0.006257,0.000444,0.006150,0.000406,0.007256,0.001494,0.003635,0.000312,0.005227,0.002099,0.076957,1.401281,0.716608,2.692660,0.631084,6.701223,8.252608,2.282465,3.050059,0.684167,1.145655,-0.196876,0.702392,0.001686,0.004768,4
0.009346,0.000591,0.009324,0.000982,0.009314,0.000812,0.005916,0.000908,0.003616,0.000248,0.004779,0.001352,0.079254,0.913238,0.719384,1.709204,0.685564,5.723014,5.537128,2.200866,2.826106,0.456031,0.979802,-0.221626,0.715519,0.003151,0.011065,1
0.009848,0.000878,0.008788,0.001328,0.009267,0.001268,0.006752,0.001187,0.003648,0.000289,0.005130,0.001795,0.069586,0.706247,0.869636,2.718077,0.721218,10.027878,9.444757,2.438636,2.914950,0.367122,0.882819,-0.388550,0.873460,0.004658,0.013100,1
