%
@relation WildDetailed500_Standardized.arff

@attribute feature1 REAL
@attribute feature2 REAL
@attribute feature3 REAL
@attribute feature4 REAL
@attribute feature5 REAL
@attribute feature6 REAL
@attribute feature7 REAL
@attribute feature8 REAL
@attribute feature9 REAL
@attribute feature10 REAL
@attribute feature11 REAL
@attribute feature12 REAL
@attribute feature13 REAL
@attribute feature14 REAL
@attribute feature15 REAL
@attribute feature16 REAL
@attribute feature17 REAL
@attribute feature18 REAL
@attribute feature19 REAL
@attribute feature20 REAL
@attribute feature21 REAL
@attribute feature22 REAL
@attribute feature23 REAL
@attribute feature24 REAL
@attribute feature25 REAL
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.28787,0.18509,0.26483,0.182,0.41852,0.09427,0.86585,0.19561,0.4958,0.17104,0.29359,0.15553,0.66253,0.14723,0.81362,0.3073,0.11464,0.58346,0.55798,0.23286,0.52378,0.70097,0.63794,0.0096241,0.046203,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
0.43991,0.27261,0.42436,0.25702,0.47242,0.15168,0.90246,0.20316,0.58414,0.22631,0.13925,0.15458,0.9241,0.35294,0.81713,0.46639,0.39643,0.85204,0.75983,0.23486,0.52542,0.35841,0.94068,0.098622,0.048407,1
0.47422,0.28736,0.46985,0.28234,0.44045,0.11167,0.88584,0.20041,0.53859,0.19103,0.072271,0.30707,0.89074,0.65626,0.70614,0.59933,0.64593,0.95851,0.93587,0.37985,0.68598,0.49547,0.91571,0.13508,0.072681,3
0.26429,0.072771,0.30021,0.26404,0.43631,0.11341,0.8738,0.2059,0.50716,0.18851,0.099862,0.33146,0.88101,0.66479,0.71714,0.52206,0.65992,0.92945,0.88661,0.44673,0.72041,0.45506,0.92551,0.22685,0.13322,6
0.43806,0.31669,0.46302,0.33315,0.45744,0.1843,0.91113,0.19218,0.54411,0.22596,0.099544,0.18825,0.90693,0.43919,0.78394,0.76806,0.45119,0.91028,0.83983,0.26483,0.5673,0.39657,0.94121,0.15612,0.29823,3
0.37045,0.16661,0.39119,0.22025,0.36724,0.065239,0.84875,0.16335,0.45701,0.12571,0.095745,0.309,0.87355,0.56354,0.72734,0.57828,0.57493,0.92313,0.89111,0.4215,0.70112,0.49582,0.90764,0.26032,0.069164,4
0.17129,0.020908,0.16804,0.01663,0.2099,0.0032619,0.75434,0.032258,0.32108,0.0039963,0.093884,0.51888,0.4293,0.27676,0.6155,0.71379,0.20701,0.77824,0.88278,0.57076,0.82052,0.90601,0.45208,0.0073467,0.053003,10
0.3942,0.22318,0.39155,0.22875,0.38388,0.087311,0.84345,0.15237,0.45957,0.14455,0.11606,0.21105,0.91519,0.55763,0.78091,0.61602,0.53455,0.91291,0.8491,0.30791,0.60578,0.37741,0.95132,0.16997,0.024899,3
0.34538,0.22674,0.38078,0.32576,0.31896,0.056649,0.8249,0.11736,0.42702,0.090774,0.21964,0.20489,0.92009,0.51848,0.81627,0.57379,0.5401,0.81445,0.73395,0.34063,0.60105,0.36892,0.93144,0.10196,0.061615,4
0.51154,0.19109,0.49579,0.19346,0.30512,0.050777,0.80588,0.089911,0.41034,0.081411,0.083394,0.34763,0.78606,0.4468,0.70046,0.60186,0.39477,0.87551,0.88679,0.4473,0.72317,0.62814,0.81957,0.048194,0.13913,3
0.21128,0.014263,0.20821,0.015706,0.3762,0.11091,0.83237,0.11462,0.46612,0.15129,0.074052,0.85981,0.10112,0.30078,0.51881,0.70206,0.17353,0.74473,0.93278,0.84066,0.95199,0.98373,0.19834,0.035514,0.019851,9
0.36121,0.36094,0.36978,0.33555,0.37158,0.12819,0.81912,0.083047,0.45681,0.15689,0.1258,0.17578,0.91809,0.45508,0.79549,0.85404,0.40834,0.87376,0.78273,0.25375,0.5525,0.34838,0.9501,0.13436,0.28346,3
0.44302,0.25429,0.49051,0.36013,0.42635,0.14864,0.85381,0.13658,0.50573,0.19799,0.11866,0.19934,0.87318,0.36023,0.77057,0.75451,0.371,0.8694,0.81056,0.26952,0.57572,0.47029,0.90095,0.069264,0.27103,4
0.51492,0.21848,0.5035,0.20528,0.40528,0.092856,0.88343,0.19423,0.49621,0.15734,0.076405,0.36456,0.77095,0.43913,0.67149,0.60843,0.40434,0.89835,0.92178,0.42141,0.72189,0.65247,0.80477,0.10554,0.051955,3
0.245,0.049433,0.28829,0.26571,0.4214,0.15038,0.85501,0.13246,0.50839,0.19628,0.077169,0.20275,0.94092,0.66593,0.75197,0.5676,0.66705,0.95825,0.88637,0.24966,0.55672,0.35633,0.96556,0.11681,0.074338,6
0.23896,0.086062,0.2255,0.087953,0.39097,0.084593,0.87909,0.19012,0.48547,0.14501,0.20608,0.21023,0.73483,0.22141,0.76139,0.33266,0.20149,0.67483,0.65746,0.27869,0.58669,0.67953,0.70137,0.022951,0.057911,9
0.31496,0.19854,0.28234,0.18237,0.41605,0.13102,0.99831,0.57653,0.56305,0.17059,0.47331,0.17652,0.72472,0.19793,0.88192,0.23064,0.11244,0.47703,0.42559,0.34836,0.51096,0.60729,0.67918,0.063975,0.013489,9
0.31653,0.18898,0.3559,0.33352,0.45256,0.13222,0.8685,0.19355,0.51198,0.20644,0.10929,0.27518,0.89991,0.65162,0.75609,0.63621,0.62776,0.92827,0.87296,0.4018,0.67578,0.41353,0.94151,0.16756,0.19228,4
0.23337,0.053647,0.23823,0.067443,0.47817,0.21942,0.85405,0.14619,0.53357,0.26136,0.1065,0.34061,0.69346,0.29789,0.68652,0.64452,0.27378,0.82207,0.8503,0.40662,0.71053,0.72637,0.71635,0.051456,0.073494,9
0.25252,0.059643,0.32854,0.42868,0.47315,0.15179,0.84778,0.15992,0.54176,0.23533,0.071698,0.23462,0.94241,0.80523,0.73726,0.70342,0.77231,0.98756,0.91753,0.29111,0.60577,0.35476,0.97382,0.14702,0.18852,6
0.67603,0.35867,0.58721,0.44734,0.34089,0.058062,0.8526,0.13658,0.45005,0.10242,0.1767,0.28074,0.782,0.39265,0.75203,0.33843,0.3112,0.74088,0.72671,0.40662,0.67847,0.61902,0.77938,0.048488,0.010097,1
0.70348,0.88071,0.80185,0.97247,0.7433,0.73209,0.90173,0.21414,0.76213,0.69377,0.15648,0.14865,0.95005,0.48449,0.83865,1,0.4,0.82445,0.69958,0.2455,0.52569,0.23008,0.9756,0.11151,0.15946,8
0.54143,0.58444,0.59049,0.59701,0.49716,0.16658,0.90173,0.25669,0.56131,0.24892,0.12856,0.19615,0.89137,0.4395,0.78174,0.83494,0.38865,0.85277,0.78825,0.27828,0.5807,0.42446,0.91898,0.27205,0.25792,3
0.25572,0.10276,0.24395,0.095528,0.43845,0.12167,0.88126,0.19973,0.51894,0.19251,0.27759,0.18806,0.46161,0.13224,0.79839,0.25927,0.076079,0.53202,0.51426,0.28386,0.54911,0.8352,0.47943,0.043654,0.040373,9
0.42499,0.18671,0.43695,0.22044,0.36697,0.093617,0.82081,0.1057,0.46387,0.14079,0.12552,0.22645,0.88379,0.48703,0.76027,0.56821,0.45827,0.86496,0.8157,0.31,0.61437,0.49295,0.89067,0.099797,0.15408,4
0.24225,0.054295,0.23575,0.048226,0.3429,0.062085,0.85356,0.14276,0.44667,0.10493,0.16521,0.34552,0.39193,0.19725,0.67858,0.50089,0.12433,0.65286,0.723,0.40035,0.70759,0.8937,0.44532,0.046945,0.044422,9
0.24283,0.03436,0.23876,0.030857,0.43684,0.19169,0.84899,0.11531,0.53838,0.23042,0.067984,0.69899,0.37612,0.35273,0.55447,0.64649,0.24628,0.80646,0.95179,0.70162,0.89264,0.92811,0.41373,0.02971,0.055285,9
0.23711,0.071961,0.23224,0.066704,0.36249,0.093074,0.82442,0.11187,0.45107,0.13565,0.1454,0.22067,0.80376,0.32508,0.75463,0.49631,0.27869,0.77457,0.75386,0.28988,0.59976,0.60716,0.79482,0.012857,0.02715,1
0.19766,0.015073,0.19402,0.015521,0.32872,0.047842,0.83382,0.13315,0.44473,0.092715,0.076767,0.78363,0.16423,0.29544,0.54232,0.66354,0.17902,0.75062,0.92355,0.80176,0.93019,0.98245,0.20503,0.026507,0.0284,9
0.20041,0.01248,0.19761,0.014043,0.40341,0.12689,0.86175,0.15031,0.49243,0.17241,0.084538,0.77565,0.10684,0.27196,0.54455,0.68107,0.15849,0.72762,0.90204,0.79275,0.93134,0.97778,0.22769,0.042317,0.054878,9
0.39447,0.22301,0.3908,0.22542,0.36503,0.10003,0.82828,0.11187,0.47687,0.14124,0.11761,0.18397,0.92496,0.52328,0.79069,0.56511,0.51072,0.89867,0.8231,0.26476,0.56527,0.37537,0.94414,0.094787,0.15427,3
0.31766,0.37099,0.39439,0.67387,0.41444,0.10536,0.87789,0.47907,0.48854,0.17652,0.12839,0.26622,0.92755,0.7535,0.76325,0.50695,0.75466,0.89314,0.84007,0.39486,0.66819,0.40148,0.9365,0.41378,0.25443,6
0.24576,0.052836,0.30952,0.3544,0.47048,0.15081,0.88319,0.21414,0.55312,0.22791,0.059923,0.31077,0.90607,0.76983,0.69207,0.68194,0.74381,0.98448,0.96445,0.36081,0.67687,0.46235,0.93824,0.41171,0.30614,6
0.27024,0.13144,0.3344,0.41519,0.50879,0.24095,0.86344,0.16129,0.57881,0.29584,0.11444,0.14829,0.96024,0.60276,0.82512,0.58813,0.61031,0.92467,0.81991,0.23031,0.51775,0.24417,0.98943,0.19588,0.16395,6
0.42882,0.15964,0.38915,0.19937,0.31608,0.040992,0.82635,0.11531,0.42446,0.082781,0.072075,0.39989,0.7643,0.47509,0.68551,0.63602,0.43363,0.9062,0.93773,0.51835,0.75429,0.64479,0.81567,0.11476,0.07376,1
0.55229,0.31831,0.46245,0.42055,0.29241,0.035338,0.81455,0.095402,0.4045,0.064741,0.16229,0.32603,0.73752,0.39144,0.74347,0.35336,0.30694,0.76502,0.7453,0.48223,0.7188,0.58663,0.80774,0.078227,0.066007,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
0.61017,0.63549,0.60176,0.52568,0.35707,0.076112,0.83671,0.1709,0.46172,0.12571,0.21854,0.16662,0.73829,0.16871,0.81613,0.54016,0.16184,0.69036,0.63914,0.25934,0.54969,0.57299,0.77575,1,0.28735,1
0.26104,0.078606,0.27135,0.10458,0.38683,0.11667,0.84803,0.37612,0.46919,0.16202,0.080662,0.41972,0.72334,0.43514,0.65115,0.60152,0.38756,0.86892,0.9153,0.47964,0.76268,0.71731,0.74274,0.048297,0.179,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
0.23066,0.022528,0.22581,0.023097,0.39097,0.083723,0.87091,0.18463,0.47738,0.14512,0.069258,0.8085,0.24332,0.33504,0.54256,0.6574,0.21604,0.78598,0.95592,0.8385,0.94675,0.96248,0.30265,0.031047,0.071103,9
0.38483,0.17747,0.40259,0.21212,0.44821,0.10754,0.91329,0.23953,0.54217,0.19057,0.11233,0.23126,0.84329,0.39134,0.75002,0.61022,0.36606,0.86979,0.83166,0.30429,0.61465,0.51905,0.87579,0.24388,0.068133,4
0.43081,0.23258,0.41265,0.22228,0.34865,0.076764,0.81142,0.1105,0.452,0.1232,0.084209,0.28433,0.87257,0.54434,0.71248,0.60562,0.5094,0.92086,0.89535,0.34731,0.66102,0.51089,0.89865,0.12436,0.046563,3
0.66566,0.3812,0.59311,0.41704,0.37646,0.097314,0.86103,0.20316,0.49591,0.14353,0.15521,0.23552,0.82056,0.30926,0.80047,0.43551,0.3223,0.80174,0.76614,0.38503,0.6319,0.49955,0.87054,0.035661,0.24522,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
0.52457,0.14943,0.45367,0.30765,0.31053,0.062412,0.8001,0.073439,0.41453,0.090888,0.1381,0.34569,0.75532,0.40445,0.73288,0.37594,0.36106,0.79877,0.79911,0.50405,0.72585,0.61602,0.79881,0.10115,0.15984,3
0.64127,0.60535,0.71171,0.68034,0.66245,0.53072,0.89066,0.24434,0.67267,0.52546,0.065501,0.47388,0.66954,0.42729,0.62121,0.78029,0.35871,0.87428,0.93916,0.50538,0.78699,0.75553,0.71052,0.26668,0.17561,8
0.32582,0.1846,0.33697,0.1942,0.41157,0.13885,0.84562,0.13452,0.48772,0.18383,0.11814,0.24736,0.87011,0.47228,0.74938,0.69383,0.4451,0.879,0.84425,0.33563,0.63978,0.51027,0.88548,0.11618,0.10208,4
0.31387,0.10843,0.34247,0.23208,0.40856,0.10166,0.89138,0.21551,0.50921,0.16294,0.19894,0.29693,0.86183,0.5595,0.75551,0.58743,0.52179,0.83292,0.79125,0.44459,0.69479,0.49689,0.87988,0.35769,0.38923,4
0.41877,0.24117,0.40068,0.22228,0.40782,0.082744,0.88439,0.22855,0.49437,0.15677,0.14743,0.19527,0.79309,0.28023,0.78103,0.71007,0.23075,0.77755,0.73605,0.27548,0.57875,0.5811,0.8139,0.10116,0.032308,1
0.24707,0.047974,0.2537,0.076866,0.43999,0.13711,0.86874,0.16884,0.52979,0.20256,0.12467,0.27405,0.8228,0.38328,0.72897,0.58118,0.3834,0.84839,0.82125,0.35562,0.65977,0.57269,0.84412,0.12215,0.025712,9
0.27754,0.064992,0.32336,0.25924,0.38108,0.088833,0.85814,0.15031,0.4741,0.14193,0.091382,0.22999,0.92772,0.69305,0.7509,0.81198,0.6501,0.93933,0.87842,0.30307,0.61322,0.39823,0.95026,0.0096095,0.08456,5
0.43333,0.24327,0.46298,0.28732,0.44072,0.11123,0.88849,0.19561,0.53367,0.19,0.11421,0.17486,0.88746,0.36734,0.7877,0.8201,0.3628,0.87057,0.79799,0.24189,0.54111,0.41968,0.91796,0.064401,0.075057,4
0.42035,0.17407,0.38237,0.18625,0.28673,0.03599,0.82225,0.096774,0.40215,0.05926,0.11418,0.36652,0.67038,0.30236,0.69658,0.4466,0.27989,0.80536,0.83417,0.47682,0.73451,0.73202,0.70484,0.034412,0.038857,1
0.24928,0.058995,0.24856,0.059867,0.36342,0.10362,0.83887,0.25189,0.4564,0.14079,0.084501,0.35448,0.75606,0.40909,0.66834,0.66373,0.36399,0.86964,0.89565,0.39615,0.70818,0.67043,0.7837,0.058509,0.087389,9
0.46831,0.47115,0.5388,0.57779,0.47001,0.25824,0.82563,0.14139,0.52538,0.28077,0.080746,0.21426,0.94354,0.72644,0.76557,0.63795,0.72459,0.96112,0.8969,0.29293,0.59972,0.38166,0.95895,0.3889,0.086076,8
0.24806,0.087358,0.3179,0.38452,0.4337,0.14026,0.85092,0.16472,0.52917,0.2037,0.073084,0.25024,0.927,0.7423,0.74943,0.63078,0.70862,0.97694,0.92218,0.34147,0.64286,0.40595,0.95593,0.064959,0.044437,6
0.37112,0.1269,0.35834,0.12602,0.37432,0.07372,0.83165,0.14688,0.47881,0.1377,0.12776,0.2305,0.82379,0.34917,0.76137,0.49126,0.32562,0.82221,0.79668,0.31983,0.61943,0.56059,0.83817,0.024464,0.040952,3
0.50261,0.26985,0.46506,0.27494,0.42775,0.1183,0.85766,0.15511,0.51986,0.18874,0.10521,0.37246,0.79627,0.51724,0.71083,0.49139,0.45992,0.87818,0.88812,0.51403,0.75259,0.6214,0.82426,0.17936,0.15363,3
0.57375,0.41329,0.57524,0.37528,0.42942,0.10536,0.90944,0.23404,0.5217,0.17573,0.099254,0.30207,0.81188,0.44288,0.713,0.46833,0.34627,0.85292,0.83114,0.38258,0.68548,0.5933,0.83904,0.18471,0.13469,3
0.49121,0.24846,0.41514,0.35347,0.334,0.068609,0.82707,0.13384,0.44166,0.10665,0.18073,0.33167,0.75606,0.40695,0.75055,0.35907,0.34374,0.75892,0.75146,0.50545,0.72264,0.619,0.7819,0.1183,0.11174,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
0.32911,0.074554,0.33533,0.098485,0.35373,0.063282,0.83743,0.14139,0.44688,0.11681,0.10636,0.26057,0.81956,0.36065,0.72977,0.69299,0.35892,0.86912,0.84836,0.3304,0.6419,0.57568,0.84758,0.055115,0.034074,2
0.24594,0.050891,0.23876,0.047672,0.36021,0.078613,0.84875,0.12766,0.45507,0.12389,0.0776,0.54869,0.48791,0.30763,0.60397,0.57924,0.25036,0.80958,0.91863,0.59263,0.83437,0.88003,0.51806,0.040465,0.019554,9
0.20794,0.01637,0.20391,0.017369,0.37559,0.10079,0.81864,0.11462,0.45681,0.14866,0.11475,0.51071,0.21889,0.20537,0.61104,0.73286,0.13012,0.69058,0.81458,0.5456,0.80838,0.96607,0.26666,0.030547,0.02579,9
0.48021,0.29433,0.41837,0.35772,0.28231,0.038382,0.83261,0.18943,0.39529,0.058689,0.12924,0.55566,0.71323,0.5687,0.65451,0.40208,0.49414,0.83811,0.83144,0.73121,0.86166,0.55786,0.84951,0.074422,0.13911,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
0.19564,0.01329,0.19225,0.014228,0.31548,0.062194,0.81671,0.09197,0.42088,0.091231,0.071663,0.89889,0.10322,0.32001,0.51531,0.6521,0.18199,0.75445,0.94757,0.88913,0.96709,0.98442,0.19611,0.021952,0.034309,9
0.34403,0.1047,0.33222,0.10791,0.5108,0.17756,0.87693,0.19423,0.58454,0.26878,0.084534,0.39804,0.81633,0.62688,0.67852,0.50156,0.49024,0.89561,0.8975,0.49797,0.76113,0.59306,0.8545,0.046622,0.065319,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
0.21993,0.03517,0.21517,0.032705,0.38335,0.088181,0.83622,0.16747,0.46633,0.14798,0.068122,0.74262,0.32859,0.33529,0.5497,0.63257,0.23705,0.80058,0.95696,0.75741,0.91224,0.94289,0.37146,0.012386,0.01624,9
0.36531,0.18752,0.32637,0.22099,0.51408,0.16038,0.90655,0.2917,0.6089,0.26216,0.15253,0.17918,0.92455,0.51372,0.81558,0.41817,0.49727,0.84112,0.7729,0.28539,0.57002,0.37614,0.93153,0.037512,0.097518,1
0.41589,0.23371,0.41616,0.21545,0.39305,0.1108,0.86416,0.13795,0.48035,0.15654,0.11326,0.27833,0.78394,0.34384,0.73684,0.55472,0.32735,0.84295,0.84125,0.37716,0.67097,0.60956,0.81742,0.17425,0.066101,1
0.20145,0.013452,0.19828,0.014412,0.39077,0.10003,0.83526,0.12697,0.48547,0.15826,0.068488,0.93697,0.0911,0.32613,0.5153,0.74611,0.18522,0.75803,0.95764,0.94786,0.98561,0.98898,0.16582,0.014708,0.041452,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
0.55508,0.46694,0.56229,0.46729,0.59345,0.40426,0.88078,0.17433,0.5782,0.39518,0.055759,0.57806,0.74734,0.50395,0.59077,0.55863,0.53921,0.92345,0.97182,0.60574,0.8459,0.6947,0.79271,0.068295,0.28122,8
0.38735,0.25381,0.40113,0.25296,0.40983,0.12537,0.89186,0.17639,0.49928,0.16979,0.10694,0.20469,0.8809,0.40565,0.77754,0.67224,0.39662,0.88964,0.82714,0.29018,0.5927,0.42841,0.92151,0.0247,0.12403,4
0.22913,0.038088,0.22413,0.036216,0.39853,0.12689,0.84128,0.12972,0.47103,0.1691,0.13629,0.35298,0.42283,0.18886,0.68139,0.60436,0.13788,0.697,0.76125,0.42043,0.71763,0.88682,0.46189,0.021305,0.017709,9
0.28043,0.14749,0.33027,0.29823,0.66051,0.42688,0.89764,0.27385,0.68936,0.47739,0.082842,0.32265,0.81587,0.48021,0.6952,0.82777,0.4417,0.90947,0.89683,0.38948,0.69544,0.5452,0.87681,0.088909,0.063209,5
0.25036,0.15316,0.35031,0.63415,0.39325,0.12395,0.81599,0.11874,0.47155,0.1715,0.1651,0.13772,0.96194,0.56786,0.85251,0.49845,0.5791,0.85953,0.75608,0.23554,0.50869,0.2344,0.97875,0.11712,0.33815,10
0.25888,0.13063,0.24878,0.11881,0.47857,0.17517,0.88367,0.18806,0.53777,0.23818,0.20399,0.27807,0.51935,0.13954,0.73983,0.40752,0.13445,0.65306,0.67798,0.38198,0.66815,0.82869,0.53989,0.033471,0.055707,9
0.51745,0.33809,0.50235,0.31061,0.41625,0.11971,0.87934,0.17982,0.50235,0.17538,0.13881,0.16414,0.88193,0.35918,0.80639,0.69132,0.31722,0.84048,0.76353,0.24263,0.53705,0.4303,0.90989,0.14539,0.080371,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
0.28998,0.14976,0.3829,0.54084,0.57312,0.24802,0.86368,0.19492,0.63122,0.34471,0.071702,0.20974,0.96244,0.87432,0.76488,0.65318,0.88828,0.99003,0.91287,0.28272,0.59026,0.32124,0.98348,0.16978,0.27102,6
0.57262,0.34295,0.53831,0.34035,0.35547,0.06687,0.83887,0.1359,0.46622,0.11921,0.11559,0.336,0.84574,0.57441,0.72788,0.45283,0.53788,0.8652,0.86184,0.47526,0.72459,0.57709,0.84628,0.20478,0.08517,3
0.26339,0.094003,0.31174,0.36179,0.41953,0.20496,0.85934,0.15923,0.4999,0.21877,0.12608,0.2085,0.93735,0.67214,0.77762,0.50923,0.6579,0.89965,0.82835,0.29814,0.59897,0.38258,0.94497,0.13926,0.064788,6
0.35746,0.21264,0.36384,0.2088,0.41565,0.12809,0.84489,0.14825,0.49038,0.1836,0.14378,0.32653,0.72012,0.33354,0.71886,0.55225,0.29772,0.8009,0.808,0.44068,0.71542,0.67928,0.74721,0.093097,0.31625,3
0.20384,0.013452,0.20129,0.015706,0.39351,0.11895,0.82298,0.13933,0.45824,0.16533,0.064304,0.97424,0.18721,0.38387,0.50174,0.68957,0.23296,0.79944,0.98857,0.95784,0.98745,0.9711,0.27149,0.042199,0.074385,9
0.3013,0.081848,0.2921,0.079084,0.40214,0.078721,0.87476,0.22581,0.487,0.15312,0.10598,0.29938,0.69089,0.27646,0.71006,0.60126,0.24608,0.80529,0.82164,0.37257,0.67515,0.69534,0.73733,0.038159,0.065804,1
0.22994,0.079092,0.28935,0.32132,0.32564,0.061651,0.80371,0.10089,0.4218,0.10139,0.077101,0.43409,0.84092,0.76731,0.64214,0.8314,0.64531,0.94856,0.92773,0.48429,0.77035,0.51803,0.90464,0.14006,0.14349,5
0.28989,0.16224,0.37142,0.57613,0.41999,0.16451,0.83935,0.13246,0.4912,0.20176,0.12626,0.28698,0.88874,0.61571,0.73197,0.47672,0.60431,0.87998,0.83436,0.38608,0.67841,0.47087,0.90242,0.26638,0.071353,6
0.5137,0.36791,0.51459,0.34054,0.45142,0.29977,0.81671,0.10844,0.51024,0.29208,0.091134,0.28838,0.80216,0.32325,0.68798,0.69726,0.3336,0.85691,0.83683,0.31051,0.63324,0.58936,0.83633,0.061506,0.20829,8
0.43698,0.24538,0.42578,0.22894,0.36617,0.079917,0.87018,0.13864,0.46643,0.12503,0.1218,0.17041,0.8884,0.35584,0.80118,0.5508,0.35453,0.85522,0.78569,0.24956,0.54635,0.41618,0.91614,0.11377,0.18739,3
0.17598,0.011669,0.17372,0.013304,0.31882,0.058715,0.79504,0.17021,0.39754,0.09557,0.058423,0.84212,0.32106,0.37844,0.52128,0.70729,0.26479,0.8194,0.97992,0.81869,0.9475,0.93516,0.39878,0.016809,0.03062,9
0.36021,0.28833,0.42946,0.47081,0.40334,0.17397,0.86753,0.13933,0.49079,0.19137,0.094791,0.26197,0.87898,0.53854,0.71957,0.81496,0.51568,0.91405,0.87295,0.31602,0.63287,0.41787,0.93817,0.010535,0.080043,4
0.5055,0.23323,0.51113,0.25,0.40796,0.10069,0.86729,0.17708,0.48465,0.16328,0.1492,0.35481,0.77409,0.42905,0.72188,0.44531,0.39752,0.82105,0.82023,0.50136,0.73955,0.63936,0.78863,0.45065,0.22211,3
0.21376,0.016207,0.2087,0.018293,0.36289,0.068609,0.85356,0.16198,0.46213,0.12286,0.0598,1,0.19162,0.38258,0.50347,0.65042,0.2412,0.80647,1,1,1,0.97342,0.26163,0.047504,0.04872,9
0.37378,0.20113,0.41434,0.26608,0.46754,0.1507,0.91956,0.20796,0.5782,0.21968,0.1082,0.20091,0.88476,0.39806,0.7715,0.76586,0.40561,0.89139,0.83256,0.27403,0.58019,0.4426,0.91831,0.061977,0.075073,4
0.25406,0.056888,0.27791,0.17683,0.37539,0.088072,0.84899,0.23267,0.47195,0.14147,0.10619,0.34843,0.85321,0.62927,0.73742,0.51182,0.57555,0.91274,0.8755,0.51758,0.72545,0.48085,0.91099,0.051574,0.05852,6
0.1854,0.01248,0.18201,0.013858,0.34978,0.066217,0.8249,0.16266,0.44166,0.11829,0.072512,0.78037,0.2319,0.31573,0.53417,0.63656,0.20409,0.77383,0.94212,0.76675,0.92181,0.96483,0.29105,0.0053484,0.031917,9
0.3773,0.14571,0.36193,0.14228,0.332,0.063608,0.83406,0.12217,0.44104,0.10116,0.1064,0.23591,0.84343,0.3877,0.75991,0.64688,0.37036,0.8797,0.84349,0.32908,0.62151,0.51128,0.88169,0.057657,0.13656,2
0.45655,0.28006,0.47584,0.27458,0.41872,0.12602,0.87693,0.16129,0.51822,0.18121,0.10958,0.16257,0.91493,0.40858,0.80056,0.78415,0.41213,0.89404,0.80911,0.23228,0.5265,0.36953,0.94353,0.13631,0.20501,2
0.3452,0.14246,0.32207,0.15262,0.53915,0.1893,0.92365,0.24914,0.62651,0.28671,0.12459,0.24777,0.81378,0.31226,0.74269,0.42479,0.32621,0.82067,0.79138,0.32595,0.63483,0.56148,0.84077,0.098607,0.069414,1
0.32438,0.20519,0.3923,0.41242,0.47763,0.1569,0.87355,0.18325,0.56121,0.23704,0.082807,0.19197,0.955,0.74842,0.76923,0.83787,0.73673,0.96844,0.88386,0.2525,0.55752,0.31974,0.97934,0.27327,0.16707,5
0.37468,0.28314,0.39044,0.29047,0.45971,0.13852,0.8909,0.23336,0.52661,0.21135,0.084193,0.28998,0.85946,0.53918,0.7007,0.68423,0.48855,0.9226,0.8937,0.3371,0.65451,0.51406,0.89812,0.19048,0.18339,4
0.27889,0.15138,0.2502,0.16408,0.29509,0.04545,0.79937,0.075498,0.40297,0.073076,0.20307,0.1786,0.90537,0.43828,0.79564,0.32676,0.36613,0.72661,0.66618,0.25987,0.55801,0.45428,0.86872,0.041861,0.077089,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
0.39208,0.2188,0.40707,0.22173,0.32257,0.063934,0.81334,0.089224,0.42508,0.097853,0.088077,0.20358,0.9142,0.54186,0.76746,0.78838,0.50175,0.92783,0.86234,0.27382,0.58104,0.41681,0.93923,0.066664,0.14205,2
0.5211,0.20648,0.52909,0.23448,0.40655,0.092965,0.87139,0.16678,0.49171,0.15974,0.076121,0.26973,0.89344,0.59861,0.73496,0.65531,0.5876,0.94862,0.91804,0.35705,0.65997,0.47301,0.92191,0.13703,0.094876,4
0.5581,0.22172,0.49229,0.32243,0.32477,0.052408,0.82129,0.12766,0.42416,0.094542,0.15987,0.31198,0.64861,0.29475,0.72309,0.32413,0.21499,0.70489,0.72028,0.41965,0.70365,0.72904,0.67798,0.051882,0.036059,1
0.35021,0.19109,0.38015,0.24741,0.43918,0.12678,0.83984,0.14962,0.5216,0.20324,0.13291,0.1578,0.92187,0.44443,0.80741,0.92549,0.38868,0.85832,0.75934,0.23043,0.52274,0.35262,0.94431,0.051721,0.06446,5
0.24608,0.09222,0.28767,0.28086,0.33353,0.11406,0.8237,0.11874,0.44063,0.1288,0.10214,0.1859,0.92966,0.55996,0.78096,0.49525,0.54164,0.90964,0.82991,0.256,0.55893,0.35071,0.95598,0.4023,0.17461,6
