% 1. Title: Iris Plants Database
% 
@RELATION 'HK2.arff'

@ATTRIBUTE 'feature1' real
@ATTRIBUTE 'feature2' real
@ATTRIBUTE 'feature3' real
@ATTRIBUTE 'feature4' real
@ATTRIBUTE 'feature5' real
@ATTRIBUTE 'feature6' real
@ATTRIBUTE 'feature7' real
@ATTRIBUTE 'feature8' real
@ATTRIBUTE 'feature9' real
@ATTRIBUTE 'feature10' real
@ATTRIBUTE 'feature11' real
@ATTRIBUTE 'feature12' real
@ATTRIBUTE 'feature13' real
@ATTRIBUTE 'feature14' real
@ATTRIBUTE 'feature15' real
@ATTRIBUTE 'feature16' real
@ATTRIBUTE 'feature17' real
@ATTRIBUTE 'feature18' real
@ATTRIBUTE 'feature19' real
@ATTRIBUTE 'feature20' real
@ATTRIBUTE 'feature21' real
@ATTRIBUTE 'feature22' real
@ATTRIBUTE 'feature23' real
@ATTRIBUTE 'feature24' real

@ATTRIBUTE 'feature25' real
%@ATTRIBUTE class {1 2 3 4 5 6 }

@ATTRIBUTE CLASS {WildType,HitMain1,HitMain2,Mitotic,NO_TET,Garbage}
@DATA
0.007684,0.000543,0.007793,0.000504,0.005197,0.000620,0.003447,0.000179,0.004274,0.000997,0.055720,1.128875,0.744882,2.218827,0.646639,8.356510,7.563334,2.390330,3.141474,0.526155,1.045390,-0.234030,0.754076,0.007771,0.005587,WildType
0.005505,0.000245,0.005605,0.000244,0.009141,0.004548,0.003574,0.000255,0.005952,0.004095,0.097247,1.305861,0.287379,0.962183,0.627578,10.007326,2.331448,1.832140,2.660916,0.605298,1.108863,-0.043833,0.338874,0.003238,0.004654,NO_TET
0.005659,0.000474,0.005677,0.000400,0.007177,0.001850,0.003541,0.000251,0.005091,0.002205,0.060039,1.391213,0.606357,1.713017,0.612589,7.081590,5.652339,2.229150,3.073353,0.622840,1.129621,-0.148421,0.626013,0.003252,0.001099,NO_TET
0.009553,0.000903,0.009341,0.000798,0.005275,0.000617,0.003567,0.000197,0.004421,0.000984,0.074786,0.881988,0.737447,1.687058,0.693168,7.671173,5.633195,2.241959,2.867268,0.448517,0.970216,-0.250053,0.751788,0.011795,0.003907,WildType
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Garbage
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Garbage
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Garbage
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Garbage
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Garbage
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Garbage
0.007101,0.000623,0.007210,0.000581,0.006291,0.001154,0.003498,0.000213,0.005044,0.001657,0.059803,0.897776,0.820259,2.398992,0.683737,7.735480,8.996408,2.464912,3.112433,0.439807,0.967370,-0.295462,0.814285,0.003287,0.006069,WildType
0.004491,0.000097,0.004491,0.000089,0.005044,0.000574,0.003441,0.000180,0.004235,0.000923,0.068413,2.169910,0.165328,1.283694,0.548867,8.542952,3.012275,1.965935,3.053123,0.942831,1.310002,-0.016758,0.224496,0.000657,0.002188,NO_TET
0.004661,0.000091,0.004664,0.000087,0.005717,0.001166,0.003527,0.000236,0.004641,0.001402,0.043232,3.329032,0.112930,1.892414,0.474357,8.197850,4.175909,2.130020,3.428643,1.347900,1.481451,-0.015414,0.227998,0.002942,0.000591,NO_TET
0.017192,0.004439,0.017521,0.003840,0.009107,0.002915,0.003814,0.000397,0.006050,0.003296,0.044665,1.524281,0.779650,3.631033,0.600450,7.831835,12.035569,2.576624,3.338656,0.677947,1.168624,-0.276310,0.813879,0.011492,0.003994,Mitotic
0.004693,0.000106,0.004689,0.000097,0.005323,0.000798,0.003488,0.000167,0.004436,0.001102,0.065716,2.173605,0.179457,1.274153,0.536910,7.732507,3.102938,1.976216,3.057958,0.900246,1.300872,-0.015860,0.219609,0.002507,0.004358,NO_TET
0.009156,0.001907,0.009058,0.001507,0.006321,0.000972,0.003591,0.000264,0.004943,0.001563,0.083867,0.693031,0.806389,1.819304,0.735510,6.579307,6.062436,2.280275,2.752164,0.383650,0.886517,-0.329251,0.819727,0.011010,0.004251,WildType
0.009080,0.002067,0.009395,0.001841,0.009589,0.003949,0.003722,0.000387,0.005943,0.003813,0.057816,1.387474,0.836689,3.635339,0.592887,7.090234,10.729650,2.473658,3.093332,0.559798,1.097812,-0.310976,0.838273,0.003973,0.001096,Mitotic
0.013411,0.003274,0.013481,0.002837,0.008015,0.001683,0.003948,0.000708,0.006192,0.002467,0.062832,0.598045,0.935105,4.193352,0.739435,7.874525,15.424234,2.592580,2.938223,0.312943,0.812311,-0.493907,0.927482,0.013579,0.004099,WildType
0.005864,0.000349,0.005647,0.000388,0.005656,0.000879,0.003414,0.000169,0.004520,0.001302,0.089051,0.924377,0.795116,2.407751,0.685519,5.980692,7.736554,2.244276,2.866518,0.464424,0.985869,-0.263963,0.769391,0.004691,0.000910,NO_TET
0.004930,0.000279,0.004889,0.000227,0.005694,0.000997,0.003477,0.000227,0.004561,0.001343,0.093670,0.951090,0.505147,0.914108,0.663923,6.630509,2.858633,1.934364,2.614564,0.434640,0.970796,-0.112224,0.519897,0.002692,0.002749,NO_TET
0.007416,0.002596,0.008810,0.002658,0.006702,0.001563,0.003502,0.000236,0.005003,0.001956,0.114801,0.588385,0.867788,1.833598,0.758380,11.482934,7.294029,2.221038,2.555089,0.337620,0.833739,-0.403611,0.857904,0.013974,0.006002,WildType
0.009003,0.002061,0.009589,0.001734,0.007158,0.001541,0.003564,0.000271,0.005413,0.002145,0.068868,0.700473,0.839065,2.062668,0.721301,8.206107,7.906266,2.428736,2.952129,0.362629,0.878352,-0.345672,0.844487,0.007090,0.004089,WildType
0.009830,0.002515,0.010185,0.002039,0.007266,0.001256,0.003676,0.000367,0.005483,0.002055,0.108565,0.484243,0.854902,1.399503,0.787856,11.156802,5.868572,2.221182,2.535395,0.295643,0.770684,-0.411036,0.862019,0.013046,0.003324,WildType
0.009572,0.001327,0.009650,0.001138,0.005820,0.000672,0.003700,0.000274,0.004766,0.001200,0.069324,0.880040,0.835820,2.570902,0.694812,7.589227,9.230803,2.405124,2.978177,0.450595,0.971902,-0.328871,0.833739,0.025474,0.011313,WildType
0.006309,0.000299,0.006151,0.000299,0.005880,0.000755,0.003650,0.000290,0.004863,0.001282,0.174937,0.661389,0.563745,0.791384,0.747273,4.538774,2.357307,1.745150,2.203036,0.379795,0.864162,-0.165481,0.577943,0.004118,0.003446,NO_TET
0.010696,0.001818,0.010725,0.001426,0.006268,0.001171,0.003638,0.000242,0.005167,0.001605,0.061543,0.899452,0.795181,2.177791,0.694405,8.858764,7.736312,2.400624,3.038236,0.464864,0.980994,-0.291672,0.805216,0.012807,0.006608,WildType
0.010697,0.002566,0.011803,0.002322,0.006253,0.001251,0.003876,0.000292,0.005099,0.001528,0.075497,0.585962,0.863436,1.986585,0.750200,10.094625,7.688514,2.414472,2.848515,0.321772,0.819606,-0.387871,0.866338,0.011540,0.021612,WildType
0.008776,0.001182,0.009050,0.001034,0.005802,0.000753,0.003880,0.000284,0.004833,0.001138,0.072747,0.710849,0.843966,1.974326,0.726460,9.055474,7.838356,2.414035,2.899987,0.380944,0.892979,-0.368044,0.859309,0.015119,0.010243,WildType
0.005584,0.000727,0.005709,0.000629,0.006621,0.002395,0.003515,0.000195,0.004959,0.002278,0.046604,1.453158,0.709983,2.502854,0.598833,8.358085,8.522712,2.425405,3.263393,0.624186,1.137113,-0.202873,0.722432,0.004999,0.003890,NO_TET
0.007635,0.001066,0.007948,0.000976,0.005809,0.001152,0.003674,0.000206,0.004727,0.001365,0.071158,0.676891,0.889511,2.494211,0.729622,8.784454,9.752279,2.509512,2.918131,0.359420,0.871215,-0.429035,0.894770,0.011307,0.009035,WildType
0.005379,0.000146,0.005356,0.000131,0.005405,0.001072,0.003547,0.000150,0.004575,0.001236,0.075584,1.505608,0.382674,1.219878,0.590396,7.919938,3.372095,1.993863,2.918376,0.635078,1.145414,-0.060725,0.408706,0.001137,0.001935,NO_TET
0.009579,0.001835,0.009787,0.001445,0.005663,0.001046,0.003785,0.000227,0.004776,0.001236,0.105537,0.434964,0.865048,1.566650,0.796069,8.531995,5.930281,2.236636,2.555656,0.264907,0.724896,-0.417990,0.861318,0.003739,0.003692,WildType
0.009160,0.001688,0.009640,0.001414,0.006223,0.001207,0.003781,0.000261,0.005107,0.001537,0.131189,0.407348,0.866413,1.212304,0.809361,11.209265,5.117550,2.142961,2.388348,0.258643,0.710608,-0.439942,0.867125,0.002907,0.010500,WildType
0.008436,0.001683,0.009057,0.001758,0.006288,0.001390,0.003741,0.000250,0.005228,0.001671,0.096688,0.277100,0.956123,3.018073,0.861845,7.766392,11.638673,2.458314,2.613481,0.200681,0.591791,-0.623051,0.952551,0.010423,0.012904,WildType
0.012058,0.003783,0.012478,0.003191,0.006841,0.001372,0.003549,0.000267,0.005291,0.001957,0.081857,0.382477,0.931254,2.863693,0.821565,8.912059,10.616903,2.492656,2.771646,0.252056,0.695498,-0.523863,0.929401,0.011718,0.006336,WildType
0.007841,0.001117,0.008204,0.000956,0.006878,0.001362,0.003571,0.000253,0.005271,0.001951,0.082678,0.718905,0.787959,1.570401,0.712189,9.020256,5.938111,2.290383,2.825284,0.359502,0.878523,-0.295167,0.794246,0.004249,0.003619,WildType
0.006213,0.000620,0.007277,0.001371,0.006047,0.001023,0.003504,0.000199,0.004773,0.001489,0.057568,0.700272,0.908132,3.926815,0.721331,10.122616,14.158185,2.612866,3.100081,0.362526,0.878160,-0.421984,0.901011,0.001497,0.005077,HitMain1
0.004984,0.000173,0.004927,0.000161,0.006225,0.001158,0.003511,0.000201,0.004862,0.001611,0.075417,1.391177,0.489850,1.455766,0.607145,7.721569,4.017574,2.051900,2.925658,0.605694,1.123014,-0.094545,0.506826,0.003625,0.001389,NO_TET
0.012369,0.002210,0.014254,0.003091,0.006182,0.000800,0.003676,0.000298,0.004925,0.001415,0.061590,0.860765,0.834459,2.760624,0.691791,9.684105,9.192363,2.492982,3.048936,0.428928,0.954014,-0.342714,0.852424,0.020063,0.006262,HitMain1
0.006909,0.000775,0.007858,0.001365,0.006354,0.001229,0.003460,0.000210,0.004811,0.001700,0.049041,0.727697,0.901551,3.753753,0.710218,9.451764,14.018420,2.636731,3.172513,0.362575,0.882628,-0.405436,0.895859,0.007190,0.004894,HitMain1
0.009179,0.002034,0.009690,0.001759,0.006199,0.001248,0.003565,0.000208,0.004843,0.001605,0.082067,0.685284,0.837584,2.123924,0.724911,9.256206,7.208295,2.357100,2.807019,0.357304,0.871107,-0.364623,0.851590,0.018491,0.012910,WildType
0.006784,0.001194,0.008006,0.001912,0.006394,0.001289,0.003473,0.000176,0.004878,0.001735,0.076697,0.700375,0.892404,3.305201,0.726217,11.165730,10.790886,2.448496,2.814782,0.372007,0.885858,-0.441398,0.896250,0.003120,0.005131,HitMain1
0.006118,0.000265,0.006275,0.000341,0.007336,0.001402,0.003645,0.000317,0.005523,0.002140,0.078701,0.833145,0.807564,2.186827,0.693054,7.485466,7.820948,2.301858,2.920468,0.410080,0.936882,-0.278637,0.783472,0.004562,0.002347,WildType
0.004881,0.000096,0.004888,0.000091,0.006092,0.001162,0.003768,0.000478,0.005035,0.001497,0.082109,1.793673,0.128910,1.043284,0.573900,8.777620,2.324013,1.834941,2.842160,0.779459,1.231210,-0.012572,0.188381,0.005248,0.001079,NO_TET
0.008826,0.002482,0.009371,0.002078,0.005602,0.001110,0.003445,0.000152,0.004528,0.001352,0.070990,0.695222,0.858077,2.460898,0.742339,8.302306,8.933322,2.438161,2.952822,0.397865,0.899980,-0.364578,0.857555,0.015962,0.007174,WildType
0.008826,0.002482,0.009371,0.002078,0.005602,0.001110,0.003445,0.000152,0.004528,0.001352,0.070990,0.695222,0.858077,2.460898,0.742339,8.302306,8.933322,2.438161,2.952822,0.397865,0.899980,-0.364578,0.857555,0.015962,0.007174,WildType
0.004857,0.000147,0.004831,0.000134,0.006815,0.001614,0.003561,0.000227,0.005190,0.002014,0.055635,1.875449,0.452814,1.757160,0.559337,7.910579,4.965257,2.171137,3.189292,0.783195,1.242361,-0.078108,0.479651,0.001385,0.000892,NO_TET
0.011667,0.001694,0.011516,0.001358,0.006230,0.001177,0.003668,0.000237,0.004929,0.001555,0.086973,0.926914,0.688101,1.545934,0.679811,6.379753,4.727392,2.158812,2.748680,0.453705,0.980011,-0.225873,0.715490,0.002439,0.016354,WildType
0.005932,0.000606,0.008071,0.003052,0.006159,0.000990,0.003495,0.000246,0.004673,0.001514,0.048327,0.852556,0.880547,3.665536,0.680024,8.269917,13.321913,2.626475,3.214665,0.396410,0.927025,-0.381478,0.884259,0.015632,0.010215,HitMain2
0.004558,0.000086,0.004556,0.000081,0.006215,0.000951,0.003499,0.000253,0.004789,0.001541,0.054664,2.654642,0.060758,1.389873,0.502520,8.985570,2.991615,1.963820,3.141837,1.055554,1.379864,-0.009806,0.174941,0.002036,0.002251,NO_TET
0.009246,0.001379,0.009667,0.001205,0.011121,0.004584,0.003757,0.000354,0.007237,0.004892,0.069175,0.850438,0.782751,1.808444,0.689273,7.972666,6.852786,2.349887,2.972068,0.415342,0.944388,-0.274064,0.785299,0.012082,0.005002,Mitotic
0.004551,0.000082,0.004568,0.000082,0.006800,0.001268,0.003495,0.000227,0.005246,0.001917,0.102407,1.494609,0.076093,0.812575,0.602259,6.343666,1.740384,1.689824,2.602841,0.664595,1.160129,-0.007481,0.139249,0.002160,0.001092,NO_TET
0.005894,0.000456,0.007388,0.002128,0.006306,0.001341,0.003439,0.000191,0.004717,0.001709,0.043586,1.138396,0.871560,4.571771,0.627006,9.140845,16.432092,2.659732,3.304324,0.480042,1.022690,-0.365978,0.879878,0.009416,0.010386,HitMain1
0.006916,0.000664,0.007887,0.001402,0.006724,0.001475,0.003676,0.000292,0.005085,0.001865,0.043963,1.318471,0.809194,3.585549,0.601592,10.535032,12.423932,2.530974,3.293353,0.537443,1.078458,-0.287834,0.822272,0.001529,0.006126,HitMain1
0.004558,0.000086,0.004556,0.000081,0.006215,0.000951,0.003499,0.000253,0.004789,0.001541,0.054664,2.654642,0.060758,1.389873,0.502520,8.985570,2.991615,1.963820,3.141837,1.055554,1.379864,-0.009806,0.174941,0.002036,0.002251,NO_TET
0.008474,0.001803,0.008597,0.001450,0.005412,0.000720,0.003489,0.000201,0.004412,0.001111,0.053384,0.982974,0.820726,2.538364,0.674962,8.009514,9.555743,2.493953,3.141070,0.485162,1.007262,-0.308518,0.828740,0.009467,0.009995,WildType
0.008841,0.000955,0.008654,0.000845,0.006159,0.001213,0.003611,0.000215,0.004824,0.001551,0.074587,1.012013,0.758175,2.034303,0.677231,8.039404,7.226703,2.355287,3.018805,0.513025,1.026575,-0.269104,0.780897,0.006853,0.004522,WildType
0.007934,0.001109,0.009212,0.002062,0.007445,0.002205,0.003629,0.000258,0.005279,0.002418,0.054363,0.868999,0.860810,3.257389,0.665089,9.353224,10.851228,2.535035,3.076261,0.374765,0.909264,-0.365730,0.873258,0.002925,0.017162,HitMain1
0.011515,0.002815,0.012119,0.002340,0.008514,0.002021,0.003742,0.000334,0.006113,0.002821,0.077285,0.677994,0.808459,1.798188,0.740572,9.703274,6.383566,2.295124,2.801757,0.380556,0.886693,-0.329919,0.820017,0.002725,0.002950,WildType
0.007305,0.000757,0.006868,0.000774,0.005126,0.000623,0.003415,0.000179,0.004275,0.000987,0.085887,1.009240,0.733773,2.082225,0.690539,5.803838,6.271400,2.223745,2.853363,0.541761,1.034349,-0.238474,0.741229,0.004708,0.003870,WildType
0.007018,0.001551,0.007795,0.001586,0.005921,0.001298,0.003382,0.000190,0.004540,0.001567,0.125608,0.553982,0.826355,1.628268,0.772566,9.794100,5.273829,2.148148,2.487972,0.331777,0.819990,-0.375472,0.838488,0.001286,0.005934,WildType
0.007667,0.002386,0.009695,0.003265,0.007956,0.002457,0.003482,0.000254,0.005364,0.002762,0.111794,0.821349,0.817091,2.306540,0.718310,12.521868,6.752116,2.178293,2.609647,0.453658,0.956143,-0.312783,0.801052,0.010678,0.003823,Mitotic
0.007555,0.001513,0.009031,0.002267,0.007306,0.001567,0.003581,0.000250,0.005559,0.002210,0.192295,0.351115,0.913108,2.022632,0.856630,6.738095,7.727970,1.996473,2.214262,0.262628,0.671350,-0.527717,0.893213,0.012771,0.009610,WildType
0.008332,0.000799,0.009070,0.001351,0.006685,0.001257,0.003462,0.000220,0.005205,0.001879,0.111363,0.603876,0.898916,2.874191,0.763477,6.129618,11.197615,2.329797,2.726851,0.358998,0.852215,-0.423860,0.878415,0.012376,0.011120,WildType
0.007667,0.002386,0.009695,0.003265,0.007956,0.002457,0.003482,0.000254,0.005364,0.002762,0.111794,0.821349,0.817091,2.306540,0.718310,12.521868,6.752116,2.178293,2.609647,0.453658,0.956143,-0.312783,0.801052,0.010678,0.003823,Mitotic
0.007018,0.001551,0.007795,0.001586,0.005921,0.001298,0.003382,0.000190,0.004540,0.001567,0.125608,0.553982,0.826355,1.628268,0.772566,9.794100,5.273829,2.148148,2.487972,0.331777,0.819990,-0.375472,0.838488,0.001286,0.005934,WildType
0.007162,0.001072,0.008032,0.001499,0.005467,0.000777,0.003444,0.000169,0.004466,0.001174,0.138416,0.572692,0.860628,2.112625,0.791192,6.156538,7.540496,2.195517,2.562705,0.376034,0.837862,-0.401954,0.856767,0.004542,0.012076,WildType
0.007555,0.001513,0.009031,0.002267,0.007306,0.001567,0.003581,0.000250,0.005559,0.002210,0.192295,0.351115,0.913108,2.022632,0.856630,6.738095,7.727970,1.996473,2.214262,0.262628,0.671350,-0.527717,0.893213,0.012771,0.009610,WildType
0.006290,0.000548,0.007525,0.001567,0.006031,0.001386,0.003641,0.000216,0.004922,0.001590,0.061742,0.631236,0.919557,3.999221,0.736963,9.506725,14.985747,2.592751,3.018804,0.335735,0.841644,-0.453188,0.912377,0.002222,0.005180,HitMain1
0.009680,0.001403,0.010229,0.001254,0.006351,0.001332,0.003702,0.000241,0.005206,0.001678,0.078542,0.568839,0.850333,1.819451,0.754118,9.911288,6.968601,2.356298,2.791353,0.314208,0.808978,-0.372286,0.851761,0.004306,0.008885,WildType
0.006793,0.000704,0.008692,0.002424,0.006412,0.001210,0.003705,0.000280,0.005040,0.001635,0.048897,1.036255,0.854828,3.630530,0.653144,9.329050,13.215728,2.609217,3.246106,0.472550,1.008956,-0.349286,0.864387,0.006812,0.010214,HitMain2
0.007550,0.000965,0.007917,0.000924,0.006322,0.001397,0.003525,0.000184,0.005237,0.001762,0.169320,0.529100,0.853901,1.802344,0.797860,5.614541,6.697167,2.055875,2.413910,0.348403,0.811011,-0.373271,0.819657,0.004172,0.018739,WildType
0.007385,0.002328,0.006751,0.001836,0.007000,0.001571,0.003549,0.000266,0.005362,0.002096,0.189634,0.407018,0.811652,1.056582,0.838126,3.920702,3.891256,1.802948,2.028821,0.293082,0.708591,-0.419785,0.814696,0.005084,0.001107,NO_TET
0.005563,0.000365,0.005405,0.000359,0.006069,0.001469,0.003570,0.000194,0.004888,0.001663,0.064272,1.077659,0.813593,2.833836,0.657948,7.402066,10.469177,2.378279,3.106061,0.516019,1.039502,-0.274150,0.792346,0.001795,0.003448,NO_TET
0.008475,0.001480,0.008436,0.001263,0.005277,0.000552,0.003745,0.000482,0.004367,0.000925,0.049727,1.281504,0.787847,3.018590,0.650568,8.728658,10.799341,2.512459,3.262118,0.648315,1.125443,-0.288571,0.817536,0.006260,0.004549,WildType
0.008325,0.001402,0.008061,0.001217,0.006766,0.001385,0.003679,0.000481,0.005272,0.001889,0.097999,0.604214,0.895966,2.950380,0.773744,6.025932,10.386362,2.326167,2.737599,0.375925,0.854489,-0.412363,0.875558,0.003720,0.006903,WildType
0.009332,0.001526,0.009693,0.001311,0.006035,0.001012,0.003607,0.000205,0.004969,0.001444,0.089719,0.532841,0.864403,1.701346,0.763967,8.674756,6.863090,2.353214,2.722618,0.300329,0.787301,-0.400434,0.868661,0.001973,0.005292,WildType
0.005212,0.000091,0.005212,0.000091,0.006049,0.000902,0.003562,0.000202,0.004953,0.001429,0.063998,2.246261,0.085909,1.229458,0.522869,8.171996,2.668458,1.907678,3.019340,0.889559,1.303684,-0.007691,0.151804,0.002423,0.002038,NO_TET
0.005276,0.000164,0.005245,0.000140,0.005962,0.000811,0.003765,0.000362,0.004835,0.001291,0.068223,2.371619,0.037110,1.241792,0.525961,8.273805,2.551559,1.883833,3.028583,0.984303,1.339961,-0.006857,0.143829,0.004837,0.002939,NO_TET
0.009728,0.001127,0.009770,0.000919,0.005769,0.000626,0.003692,0.000266,0.004827,0.001167,0.065782,0.879964,0.805551,2.190687,0.691162,8.522843,8.106152,2.416032,3.024556,0.442526,0.964684,-0.299941,0.811680,0.007161,0.013648,WildType
0.005161,0.000343,0.005095,0.000276,0.005597,0.000725,0.003629,0.000459,0.004549,0.001174,0.086657,1.704735,0.118986,0.939752,0.578486,8.916434,2.162933,1.797495,2.775709,0.735141,1.206511,-0.015103,0.204297,0.002553,0.002486,NO_TET
0.007655,0.001623,0.008182,0.001367,0.006079,0.001190,0.003475,0.000178,0.004880,0.001583,0.095594,0.577987,0.818150,1.651929,0.761950,10.976101,5.743454,2.238608,2.676433,0.334858,0.828738,-0.344645,0.822319,0.008118,0.011542,WildType
0.008067,0.001596,0.009458,0.002122,0.006664,0.001080,0.003707,0.000316,0.005121,0.001700,0.073112,0.506466,0.891748,2.310808,0.766810,10.014009,8.825235,2.468107,2.840368,0.282679,0.760974,-0.439909,0.893776,0.005547,0.001705,WildType
0.005225,0.000130,0.005212,0.000112,0.007124,0.001323,0.003703,0.000303,0.005525,0.001998,0.064405,2.269737,0.076604,1.239600,0.528218,7.971491,2.646117,1.902497,3.021680,0.925387,1.316571,-0.006229,0.136958,0.004278,0.002149,NO_TET
0.008067,0.001596,0.009458,0.002122,0.006664,0.001080,0.003707,0.000316,0.005121,0.001700,0.073112,0.506466,0.891748,2.310808,0.766810,10.014009,8.825235,2.468107,2.840368,0.282679,0.760974,-0.439909,0.893776,0.005547,0.001705,WildType
0.007655,0.001623,0.008182,0.001367,0.006079,0.001190,0.003475,0.000178,0.004880,0.001583,0.095594,0.577987,0.818150,1.651929,0.761950,10.976101,5.743454,2.238608,2.676433,0.334858,0.828738,-0.344645,0.822319,0.008118,0.011542,WildType
0.008899,0.001985,0.009093,0.001506,0.006635,0.001306,0.003617,0.000228,0.005259,0.001810,0.111296,0.542113,0.774013,1.176923,0.779264,6.962952,4.252752,2.089219,2.490562,0.332187,0.811053,-0.332224,0.795258,0.009722,0.007304,WildType
0.005373,0.000287,0.005314,0.000250,0.006361,0.001155,0.003726,0.000356,0.004758,0.001540,0.068400,2.134931,0.099701,1.178019,0.544322,7.791929,2.606139,1.886010,2.941176,0.900674,1.303226,-0.022052,0.252311,0.002132,0.002903,NO_TET
0.005056,0.000095,0.005059,0.000090,0.006471,0.000956,0.003677,0.000296,0.005345,0.001593,0.060040,2.442293,0.088028,1.335207,0.509666,9.057834,2.913088,1.952605,3.118117,0.957931,1.339253,-0.006015,0.136565,0.000499,0.003805,NO_TET
0.009176,0.001240,0.009367,0.001068,0.006515,0.001257,0.003660,0.000276,0.004982,0.001699,0.049048,1.236002,0.775097,2.774237,0.637424,7.928833,9.544909,2.488666,3.254507,0.579826,1.092384,-0.252744,0.782992,0.008401,0.016567,WildType
0.006890,0.000930,0.007534,0.001067,0.005033,0.000527,0.003464,0.000189,0.004261,0.000895,0.060417,0.755752,0.840823,2.415519,0.701133,9.353274,8.729710,2.467288,3.033809,0.366288,0.889849,-0.337827,0.843498,0.000841,0.006608,WildType
0.009728,0.001127,0.009770,0.000919,0.005769,0.000626,0.003692,0.000266,0.004827,0.001167,0.065782,0.879964,0.805551,2.190687,0.691162,8.522843,8.106152,2.416032,3.024556,0.442526,0.964684,-0.299941,0.811680,0.007161,0.013648,WildType
0.007655,0.001623,0.008182,0.001367,0.006079,0.001190,0.003475,0.000178,0.004880,0.001583,0.095594,0.577987,0.818150,1.651929,0.761950,10.976101,5.743454,2.238608,2.676433,0.334858,0.828738,-0.344645,0.822319,0.008118,0.011542,WildType
0.006890,0.000930,0.007534,0.001067,0.005033,0.000527,0.003464,0.000189,0.004261,0.000895,0.060417,0.755752,0.840823,2.415519,0.701133,9.353274,8.729710,2.467288,3.033809,0.366288,0.889849,-0.337827,0.843498,0.000841,0.006608,WildType
0.008758,0.001360,0.009300,0.001249,0.006760,0.001182,0.003546,0.000254,0.005200,0.001849,0.089621,0.598395,0.840329,1.939133,0.750628,10.955687,6.583870,2.242489,2.672591,0.332807,0.832870,-0.353524,0.832736,0.008570,0.002786,WildType
0.009410,0.001785,0.011097,0.002482,0.006303,0.000924,0.003655,0.000440,0.004938,0.001535,0.058382,0.758448,0.868592,2.425087,0.703379,9.984981,10.072365,2.510097,3.027599,0.373085,0.896300,-0.367096,0.869639,0.010799,0.007001,WildType
0.008883,0.001124,0.010044,0.001572,0.006976,0.001035,0.003703,0.000340,0.005499,0.001845,0.067939,0.577949,0.887826,2.679102,0.753841,9.774349,9.455350,2.496158,2.926919,0.321316,0.818079,-0.409884,0.887409,0.007180,0.005320,WildType
0.009955,0.001162,0.009759,0.000991,0.007434,0.001402,0.003727,0.000335,0.005747,0.002160,0.060564,0.901935,0.785975,2.246799,0.679484,7.249032,7.421854,2.384379,3.027427,0.433373,0.964627,-0.268304,0.785679,0.003385,0.007887,WildType
0.011306,0.001107,0.011110,0.001019,0.005935,0.000777,0.003630,0.000263,0.004764,0.001310,0.055813,1.374645,0.749974,2.837155,0.634642,7.785859,9.505952,2.460621,3.223664,0.673298,1.146947,-0.240374,0.767543,0.003803,0.015496,WildType
0.007730,0.000730,0.007317,0.000738,0.006308,0.001051,0.003501,0.000227,0.005009,0.001625,0.075073,1.147748,0.701921,2.004000,0.667545,6.744910,6.528699,2.262183,2.978137,0.593775,1.074347,-0.203335,0.702588,0.002345,0.001357,WildType
0.008896,0.001089,0.009075,0.000969,0.006971,0.001211,0.003553,0.000279,0.005352,0.001955,0.071421,0.696958,0.852522,2.476524,0.723182,9.039688,8.662000,2.448222,2.951951,0.363426,0.878595,-0.360219,0.857180,0.007360,0.000765,WildType
0.008977,0.002576,0.010050,0.002627,0.006823,0.001665,0.003641,0.000255,0.005122,0.001984,0.069751,0.685206,0.880236,2.878667,0.729477,8.951057,10.216737,2.491516,2.964317,0.365899,0.878295,-0.391612,0.879145,0.033744,0.012662,WildType
