@relation 'HTS data set-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P75.0-weka.filters.unsupervised.instance.RemovePercentage-P4.21'

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute class {1,2,3,4,5}

@data
0.001871,0.000037,0.00187,0.000037,0.00187,0.000037,0.001731,0.00003,0.001723,0.000029,0.001724,0.00003,0.04183,4.454158,-0.042485,2.173594,0.408084,8.675906,4.091125,2.109802,3.427545,1.595246,1.588344,-0.039126,0.358099,0.003028,0.000772,5
0.001889,0.000037,0.00189,0.000038,0.001889,0.000038,0.006125,0.001168,0.002095,0.000591,0.003394,0.002111,0.053871,3.102632,-0.0278,1.506051,0.47517,7.289474,2.934626,1.951305,3.213326,1.215623,1.438085,-0.013128,0.20392,0.003112,0.00421,1
0.00191,0.000037,0.001911,0.000037,0.001911,0.000037,0.001771,0.00003,0.001761,0.00003,0.001762,0.00003,0.056144,2.95279,-0.006761,1.388863,0.478784,9.712446,2.913021,1.948209,3.16833,1.148207,1.404178,-0.023331,0.270609,0.005035,0.001271,5
0.002136,0.000087,0.002093,0.000094,0.002099,0.000093,0.011976,0.008801,0.002358,0.001051,0.004238,0.005792,0.048816,2.554913,0.338381,1.861472,0.515931,8.716763,5.13943,2.227906,3.273675,1.053226,1.372229,-0.092932,0.525888,0.009472,0.000828,3
0.002168,0.000046,0.00217,0.000045,0.00217,0.000045,0.004954,0.000844,0.002086,0.000557,0.003061,0.001569,0.033389,4.622642,0.001798,2.305587,0.404874,8.526205,4.63925,2.174698,3.610684,1.674617,1.605214,-0.022078,0.278418,0.002586,0.002039,1
0.002841,0.000309,0.003448,0.000799,0.003249,0.000753,0.005531,0.000892,0.002223,0.00067,0.003254,0.001757,0.1039,1.214405,0.506644,1.238813,0.668229,5.227806,3.700198,1.969313,2.655812,0.64876,1.093659,-0.125658,0.551348,0.013327,0.021196,2
0.001868,0.000034,0.001867,0.000034,0.001868,0.000034,0.001768,0.000031,0.00176,0.000032,0.001761,0.000032,0.045329,4.561856,-0.010913,2.307179,0.399661,8.572165,4.461287,2.137924,3.385395,1.615501,1.588922,-0.07006,0.468626,0.002892,0.003749,5
0.001897,0.000037,0.001894,0.000037,0.001895,0.000037,0.001736,0.00003,0.001729,0.00003,0.00173,0.00003,0.051923,3.033916,0.040083,1.575264,0.494913,8.855087,3.28527,2.006668,3.251055,1.270725,1.447279,-0.017491,0.236146,0.003494,0.002522,5
0.002009,0.000039,0.002006,0.000041,0.002007,0.00004,0.001754,0.000031,0.001743,0.000031,0.001744,0.000031,0.050953,3.341772,0.032521,1.740426,0.490755,9.126582,3.566255,2.016105,3.198656,1.438071,1.496048,-0.087966,0.505217,0.001509,0.005828,5
0.001786,0.000027,0.001784,0.000026,0.001785,0.000026,0.002392,0.00015,0.001872,0.000145,0.002054,0.000299,0.057434,3.518987,-0.007257,1.751037,0.468176,11.324895,3.468283,2.027073,3.225608,1.424433,1.506297,-0.025736,0.284131,0.003166,0.001482,1
0.001908,0.000036,0.001908,0.000035,0.001908,0.000036,0.001772,0.000029,0.001762,0.000031,0.001762,0.00003,0.054422,6.039682,0.026335,3.201814,0.423649,8.293651,6.36615,2.254085,3.315941,2.561161,1.719306,-0.113096,0.575657,0.001572,0.001914,5
0.001803,0.000035,0.0018,0.000035,0.0018,0.000035,0.001707,0.000029,0.0017,0.000028,0.001701,0.000029,0.058427,2.559426,0.070084,1.359744,0.512669,7.698771,2.944097,1.946691,3.093227,1.042693,1.368962,-0.020943,0.252211,0.001611,0.003628,5
0.002009,0.000046,0.001995,0.000059,0.001999,0.000056,0.006954,0.001502,0.002159,0.000708,0.003739,0.002556,0.049578,2.895126,0.207102,1.777212,0.483831,8.850812,4.404626,2.146286,3.324783,1.119973,1.414665,-0.037401,0.346101,0.002849,0.000715,1
0.001903,0.000035,0.001901,0.000036,0.001901,0.000036,0.001772,0.000031,0.001765,0.000031,0.001765,0.000031,0.031713,6.247525,-0.086879,2.953362,0.368052,9.39604,5.249093,2.223634,3.642006,2.287031,1.732301,-0.057885,0.442029,0.003496,0.00422,5
0.002644,0.000318,0.003543,0.00079,0.00322,0.0008,0.005905,0.000928,0.002231,0.000822,0.003533,0.002019,0.249166,0.910744,0.245387,0.571229,0.744401,3.638017,1.500373,1.366679,1.779191,0.58178,0.960794,-0.059308,0.326774,0.008691,0.009188,2
0.00297,0.000399,0.00336,0.000737,0.003243,0.000686,0.005584,0.001242,0.002141,0.0006,0.003086,0.001804,0.08228,1.30916,0.637423,1.70437,0.642581,5.473282,5.772187,2.148474,2.87896,0.65442,1.087282,-0.168017,0.645198,0.01436,0.021449,2
0.001851,0.000036,0.001852,0.000035,0.001852,0.000035,0.001773,0.000029,0.001759,0.000031,0.001759,0.000031,0.056538,4.354839,0.006194,2.181755,0.45362,9.946237,4.394959,2.120464,3.189187,1.8564,1.582537,-0.166824,0.665144,0.004488,0.001294,5
0.002038,0.000041,0.002039,0.000044,0.002038,0.000043,0.005769,0.000951,0.002228,0.000658,0.003221,0.001813,0.071649,2.672131,0.046529,1.42105,0.510528,9.546448,2.932724,1.944883,3.074458,1.106214,1.39484,-0.025025,0.27409,0.000916,0.003441,1
0.001851,0.000034,0.001851,0.000034,0.001851,0.000034,0.001734,0.000026,0.001724,0.00003,0.001724,0.00003,0.072561,3.426229,0.057,1.846883,0.496223,8.655738,3.81591,2.037404,3.046313,1.529965,1.50977,-0.096608,0.518599,0.001298,0.00172,5
0.002079,0.000046,0.002052,0.000042,0.002062,0.000045,0.010586,0.005639,0.002292,0.000943,0.005404,0.005489,0.055837,3.053247,0.131197,1.731024,0.501283,9.453247,3.975087,2.095913,3.306663,1.308789,1.459263,-0.023554,0.275979,0.003571,0.003603,1
0.003363,0.000787,0.003989,0.001233,0.003752,0.001154,0.006729,0.001628,0.002039,0.000559,0.003455,0.002442,0.151312,2.507177,0.402352,1.349074,0.660844,4.047847,5.465015,1.903218,2.561653,1.60967,1.307513,-0.125536,0.551871,0.019664,0.007371,2
0.00238,0.000464,0.002117,0.000424,0.002148,0.000421,0.015868,0.01248,0.002546,0.001069,0.005095,0.007854,0.170625,1.0625,0.839745,2.795273,0.737868,4.3875,8.087344,1.991036,2.281861,0.687344,1.040657,-0.391642,0.842362,0.030562,0.006518,3
0.003078,0.000274,0.002196,0.000401,0.002313,0.000495,0.014526,0.010958,0.002044,0.000735,0.004139,0.006694,0.045067,4.511364,0.29941,2.661125,0.452968,10.920455,8.164127,2.35524,3.402972,1.980372,1.588973,-0.149871,0.661578,0.025895,0.007613,3
0.001849,0.000037,0.001855,0.000072,0.001853,0.000064,0.00519,0.000748,0.002165,0.000637,0.003067,0.001589,0.041408,4.385714,-0.04682,2.102857,0.420374,9.022449,3.993374,2.096662,3.435223,1.632824,1.595029,-0.028666,0.308456,0.003462,0.002921,1
0.00191,0.000035,0.001907,0.000036,0.001908,0.000036,0.001802,0.000029,0.001791,0.00003,0.001792,0.000031,0.058143,3.092742,-0.040038,1.454328,0.437288,8.592742,2.854302,1.933209,3.100546,1.020535,1.375882,-0.069205,0.448327,0.002908,0.002435,5
0.002612,0.000288,0.002837,0.000644,0.002754,0.000572,0.00651,0.001476,0.002026,0.000587,0.003411,0.002343,0.164172,1.308249,0.46942,0.534065,0.731223,3.878437,2.937466,1.735373,2.226416,0.88037,1.06335,-0.126109,0.535633,0.005321,0.007557,2
0.003451,0.000532,0.004521,0.000697,0.004107,0.000844,0.00397,0.000395,0.002195,0.000518,0.002842,0.001009,0.072501,1.287356,0.72051,2.525956,0.631859,5.609195,7.764513,2.287101,2.926035,0.602457,1.109816,-0.264979,0.771467,0.012126,0.009952,2
0.002483,0.000267,0.002888,0.000728,0.00276,0.000662,0.00548,0.000986,0.002101,0.00058,0.003091,0.00175,0.176997,1.136024,0.288306,0.653453,0.732267,3.686099,2.024037,1.614676,2.111517,0.741888,1.039494,-0.081397,0.413987,0.012324,0.008752,2
0.002823,0.000405,0.003276,0.000858,0.003123,0.000781,0.005839,0.00103,0.002209,0.000593,0.003325,0.001892,0.152308,0.861386,0.694855,1.123835,0.728455,4.091938,4.462552,1.847145,2.327972,0.506797,0.975248,-0.208255,0.659358,0.014344,0.017164,2
0.002077,0.000043,0.002075,0.000046,0.002076,0.000045,0.004149,0.000523,0.002131,0.000531,0.002836,0.001138,0.038904,4.43026,-0.052675,2.076567,0.41127,9.664303,3.986598,2.10246,3.505928,1.597047,1.58766,-0.030386,0.320674,0.006025,0.00108,1
0.001971,0.000084,0.001886,0.000043,0.001909,0.000069,0.003118,0.000328,0.001906,0.000256,0.002222,0.00062,0.048621,2.728337,0.367867,2.135601,0.506057,7.248244,5.900904,2.225621,3.319346,1.134948,1.391381,-0.083351,0.501233,0.003233,0.001172,1
0.001967,0.000041,0.001923,0.000047,0.001931,0.000049,0.006935,0.002905,0.002045,0.000537,0.003138,0.002605,0.047472,3.166667,0.169531,1.923801,0.460049,8.322917,4.437392,2.138717,3.275244,1.159722,1.409077,-0.083791,0.500478,0.001135,0.002876,4
0.003006,0.000964,0.00232,0.000966,0.002488,0.000992,0.00805,0.005051,0.002121,0.00057,0.003815,0.00394,0.120562,1.275956,0.803662,2.793283,0.653825,5.150273,10.619494,2.229676,2.696969,0.652461,1.123526,-0.37464,0.854408,0.001264,0.00572,3
0.00217,0.000045,0.002166,0.000046,0.002167,0.000046,0.003733,0.000317,0.00208,0.000489,0.002544,0.000892,0.062286,3.144,0.05651,1.68842,0.501326,9.304,3.512917,2.031451,3.18843,1.373326,1.467599,-0.045031,0.369764,0.003324,0.004083,1
0.001971,0.000084,0.001886,0.000043,0.001909,0.000069,0.003118,0.000328,0.001906,0.000256,0.002222,0.00062,0.048621,2.728337,0.367867,2.135601,0.506057,7.248244,5.900904,2.225621,3.319346,1.134948,1.391381,-0.083351,0.501233,0.003233,0.001172,1
0.004251,0.00092,0.006039,0.001776,0.005456,0.001801,0.005718,0.000964,0.002226,0.000655,0.003288,0.001832,0.08895,1.834146,0.452679,1.333323,0.619758,5.017886,4.667973,2.075505,2.832116,0.969095,1.246345,-0.120503,0.563811,0.009576,0.017306,2
0.002181,0.000056,0.002271,0.000178,0.00223,0.000143,0.004168,0.001027,0.002245,0.000522,0.00325,0.001327,0.054527,2.593939,0.172043,1.531267,0.494573,7.972727,3.665923,2.046804,3.204181,0.989495,1.356035,-0.033047,0.320279,0.001945,0.00312,3
0.002337,0.000158,0.002587,0.00027,0.002531,0.000271,0.005703,0.001034,0.002408,0.001228,0.00311,0.00185,0.175022,2.006667,0.225127,0.819733,0.668515,7.353333,3.001822,1.67378,2.302293,1.267067,1.207039,-0.114683,0.518324,0.003181,0.02902,2
0.001843,0.000039,0.001836,0.000036,0.001837,0.000037,0.001724,0.000031,0.001715,0.00003,0.001716,0.00003,0.049799,3.227723,0.029739,1.802005,0.453322,9.207921,3.412215,2.007,3.233561,1.16665,1.442995,-0.052,0.403463,0.002999,0.002916,5
0.004907,0.001283,0.004087,0.001702,0.004294,0.001612,0.004552,0.001652,0.001893,0.000264,0.002753,0.001612,0.062937,1.26556,0.776041,2.794951,0.611203,8.13693,9.717073,2.432069,3.094384,0.527815,1.067666,-0.293905,0.810703,0.003663,0.002078,2
0.001983,0.000043,0.001961,0.00005,0.001964,0.000049,0.006431,0.002007,0.002135,0.000618,0.003112,0.002206,0.0552,4.6,-0.068676,2.475975,0.441895,7.64,3.9904,2.043217,3.295335,1.9104,1.624223,-0.06107,0.441706,0.002837,0.003857,4
0.002226,0.00005,0.002202,0.000053,0.002211,0.000053,0.00625,0.002764,0.002215,0.000504,0.003933,0.0028,0.0328,5.24,-0.026724,2.534775,0.39912,9.365,4.956775,2.199613,3.653236,1.981975,1.663225,-0.040522,0.374771,0.000719,0.001548,1
0.002044,0.00004,0.002044,0.000042,0.002044,0.000041,0.001771,0.000028,0.001758,0.000031,0.001759,0.000031,0.067862,4.150602,-0.114082,1.777798,0.458989,8.921687,3.301096,1.95888,3.069092,1.71625,1.568904,-0.09273,0.511176,0.003251,0.001009,5
0.002053,0.000045,0.001991,0.000053,0.002002,0.000057,0.007608,0.004098,0.002204,0.000665,0.003409,0.003136,0.040814,4.704301,-0.018917,2.30096,0.429237,10.069892,4.527373,2.138735,3.463369,1.908573,1.626937,-0.092574,0.534553,0.001426,0.001839,1
0.002301,0.000086,0.002143,0.000115,0.002172,0.000127,0.017171,0.011145,0.00251,0.00134,0.005715,0.008365,0.03822,3.73399,0.282584,2.85491,0.449092,9.034483,6.565313,2.273207,3.483647,1.431969,1.519347,-0.102693,0.569029,0.002593,0.002909,3
0.002041,0.00014,0.0022,0.000636,0.00215,0.000547,0.005928,0.001567,0.002179,0.000528,0.003376,0.002073,0.343873,0.705151,0.558486,0.981617,0.781445,2.801066,1.910692,1.176656,1.454362,0.476861,0.853425,-0.167319,0.510874,0.001766,0.002889,1
0.002014,0.000553,0.00372,0.003682,0.003226,0.003225,0.005261,0.002128,0.002138,0.000516,0.003162,0.002036,0.922679,0.544554,0,0.529237,0.968589,2.123762,0.529237,0.235982,0.235982,0.529237,0.235982,0,0,0.004743,0.000491,3
0.001973,0.000042,0.001971,0.000042,0.001971,0.000042,0.001745,0.000026,0.001738,0.000029,0.001738,0.000029,0.059883,4.064748,0.069214,2.04213,0.466659,8.179856,4.636717,2.107371,3.14426,1.716578,1.581114,-0.110179,0.563328,0.006626,0.002387,5
0.001952,0.000038,0.001951,0.00004,0.001951,0.000039,0.001804,0.00003,0.00179,0.000032,0.00179,0.000032,0.067499,3.373494,0.119522,2.066483,0.470272,7.493976,4.27406,2.03172,2.978101,1.352301,1.472895,-0.216374,0.724104,0.003488,0.001771,5
0.001869,0.000036,0.001868,0.000035,0.001868,0.000035,0.001756,0.000029,0.001743,0.00003,0.001743,0.00003,0.045729,4.436508,-0.123991,1.822688,0.426521,9.690476,3.451814,1.989712,3.236787,1.685122,1.588713,-0.08113,0.495163,0.002863,0.001784,5
0.001998,0.000041,0.001996,0.000039,0.001997,0.00004,0.001745,0.00003,0.001739,0.00003,0.001741,0.00003,0.044085,3.58209,0.010718,1.784662,0.465882,9.458422,3.655521,2.056874,3.376641,1.442638,1.514945,-0.02239,0.271851,0.003924,0.002363,5
0.001894,0.000037,0.001893,0.000038,0.001894,0.000037,0.001784,0.000031,0.001782,0.000031,0.001782,0.000031,0.054782,3.108607,-0.041741,1.443278,0.466565,8.616803,2.859308,1.933356,3.18033,1.172631,1.429108,-0.027049,0.2902,0.00097,0.001149,5
0.00197,0.000039,0.00197,0.000041,0.00197,0.000041,0.005327,0.0009,0.002179,0.000644,0.00309,0.001655,0.049164,3.55666,-0.024289,1.734183,0.465897,9.516899,3.378939,2.021014,3.326032,1.456177,1.502864,-0.028462,0.30266,0.00185,0.002949,1
0.001984,0.000041,0.001984,0.000042,0.001984,0.000042,0.004262,0.000676,0.002031,0.000451,0.002839,0.001247,0.036253,4.732975,0.026932,2.430625,0.436261,8.858423,4.992501,2.206013,3.588563,1.961168,1.645868,-0.019722,0.262817,0.00111,0.003417,1
0.002107,0.000044,0.002107,0.000046,0.002107,0.000045,0.004623,0.000816,0.002129,0.000541,0.003112,0.001438,0.053486,3.150659,0.02447,1.587801,0.471405,7.711864,3.308692,1.998775,3.206655,1.224261,1.44419,-0.031258,0.311824,0.004918,0.002414,1
0.001961,0.000041,0.001963,0.000056,0.001962,0.000053,0.005021,0.00075,0.002076,0.000569,0.002805,0.001458,0.043781,3.594724,0.003866,1.84221,0.461661,9.023981,3.620528,2.045412,3.358472,1.41963,1.509003,-0.03098,0.31779,0.001873,0.002855,1
0.002123,0.000103,0.00249,0.000736,0.002364,0.000634,0.006183,0.001398,0.002099,0.000598,0.00358,0.002252,0.120681,1.313237,0.349346,1.070778,0.653204,5.032765,2.710591,1.843068,2.566096,0.682431,1.118426,-0.068799,0.412325,0.003817,0.006843,1
0.001884,0.000036,0.001884,0.000036,0.001883,0.000036,0.001779,0.000029,0.001772,0.000029,0.001774,0.00003,0.032763,5.882771,-0.011731,2.853478,0.369064,8.351687,5.744877,2.276815,3.672373,2.051469,1.71081,-0.026137,0.304771,0.005516,0.000839,5
0.001962,0.000039,0.001959,0.000039,0.001959,0.000039,0.001742,0.000029,0.001732,0.000029,0.001733,0.000029,0.039814,4.62585,-0.026617,2.255799,0.422989,8.430839,4.385806,2.140824,3.462379,1.764306,1.62549,-0.037184,0.350991,0.001001,0.001355,5
0.002714,0.000398,0.003541,0.000489,0.003186,0.000621,0.005935,0.001203,0.002342,0.00072,0.003821,0.002068,0.124412,1.303571,0.54602,1.428989,0.689805,4.801339,4.433748,2.015307,2.617261,0.770802,1.124871,-0.177385,0.63379,0.001562,0.002666,2
0.001903,0.000035,0.001904,0.000037,0.001904,0.000036,0.001798,0.000029,0.001785,0.000031,0.001786,0.000031,0.059786,4,-0.065006,1.714816,0.458567,9.296552,3.505161,1.983303,3.115187,1.655933,1.554658,-0.123784,0.582998,0.000676,0.001176,5
0.002493,0.000092,0.002184,0.000199,0.002242,0.000219,0.007771,0.003219,0.00217,0.000663,0.003474,0.003013,0.043641,2.876147,0.247919,2.064157,0.501891,9.43578,4.741289,2.170249,3.316456,1.190914,1.428209,-0.068007,0.46118,0.001565,0.005115,4
0.002487,0.000293,0.003147,0.000613,0.002903,0.000623,0.004827,0.000746,0.002269,0.000619,0.003172,0.001439,0.126815,1.466558,0.404805,0.680093,0.654747,4.21044,3.027493,1.83373,2.445283,0.803914,1.170228,-0.086509,0.467517,0.004503,0.007789,2
0.002952,0.000318,0.003431,0.000993,0.003266,0.000884,0.005705,0.000944,0.002278,0.000726,0.003364,0.001844,0.103225,1.440497,0.435343,0.802804,0.635258,5.095915,3.330054,1.927404,2.642246,0.728677,1.149917,-0.093851,0.496092,0.00827,0.009284,2
0.001945,0.000038,0.001906,0.000043,0.001913,0.000045,0.006165,0.002553,0.002025,0.000436,0.003012,0.00228,0.045959,4.043011,0.013639,1.994103,0.424211,9.795699,4.151809,2.103841,3.294675,1.441554,1.533894,-0.061872,0.435691,0.002198,0.001567,4
0.002061,0.000046,0.002063,0.000042,0.002062,0.000043,0.001776,0.000031,0.001763,0.000031,0.001764,0.000031,0.04439,4.459259,-0.138587,1.845048,0.416343,8.281481,3.37262,2.010551,3.316534,1.606914,1.581887,-0.08617,0.511236,0.000364,0.006081,5
0.001987,0.00004,0.001988,0.000041,0.001987,0.000041,0.003425,0.000308,0.002039,0.000423,0.00246,0.000767,0.047724,3.399491,0.012383,1.725165,0.451101,8.6514,3.484076,2.021664,3.295457,1.281096,1.440891,-0.042183,0.363888,0.0012,0.002151,1
0.002024,0.000041,0.002028,0.000041,0.002026,0.000042,0.001762,0.000031,0.00176,0.00003,0.001759,0.00003,0.042037,3.899536,-0.01526,1.962461,0.433916,9.163833,3.781505,2.074308,3.42417,1.438469,1.531894,-0.028801,0.309372,0.002964,0.00272,5
0.001931,0.000041,0.001933,0.000039,0.001933,0.000039,0.001789,0.000027,0.00178,0.000031,0.001781,0.000031,0.041289,5.006135,-0.034835,2.311641,0.411143,7.791411,4.668147,2.133044,3.436113,1.884301,1.637259,-0.0926,0.537462,0.001528,0.000798,5
0.003262,0.000828,0.007062,0.002222,0.005748,0.002642,0.003794,0.000446,0.001995,0.000392,0.00262,0.000979,0.301154,1.301351,0.454501,0.946638,0.788602,3.206757,3.342387,1.499539,1.889325,0.998851,0.986788,-0.177366,0.572946,0.02452,0.016387,2
0.001914,0.000036,0.001916,0.000038,0.001915,0.000037,0.001777,0.000029,0.001772,0.00003,0.001773,0.00003,0.080094,2.472988,0.016863,1.254637,0.530104,9.163175,2.557718,1.877696,2.950644,1.062995,1.368388,-0.016,0.215849,0.001498,0.001744,5
0.001945,0.000041,0.001947,0.000042,0.001946,0.000041,0.003791,0.00048,0.001999,0.000415,0.002745,0.001022,0.045721,3.540419,0.025285,1.796719,0.462196,8.929641,3.724092,2.067212,3.384996,1.401294,1.508245,-0.021449,0.266398,0.003849,0.001559,1
0.002031,0.00004,0.001998,0.000048,0.002007,0.000048,0.005282,0.001639,0.002141,0.000508,0.003205,0.001896,0.063878,3.204633,0.086967,1.756801,0.523909,8.15444,3.813986,2.034939,3.112433,1.541629,1.472067,-0.076969,0.470701,0.001346,0.001886,4
0.001968,0.000042,0.001916,0.000051,0.001924,0.000054,0.008799,0.005296,0.002044,0.000532,0.003404,0.003768,0.045845,3.477987,0.048496,1.679206,0.457721,9.679245,3.727305,2.056131,3.280089,1.367272,1.473193,-0.058347,0.426645,0.002449,0.005131,4
0.002137,0.000049,0.002094,0.000054,0.002103,0.000056,0.004987,0.001484,0.002141,0.000472,0.002952,0.001638,0.055671,3.122807,0.041157,1.685134,0.481607,8.377193,3.366497,2.010268,3.17368,1.250231,1.454174,-0.037791,0.340617,0.003331,0.00343,4
0.003349,0.00182,0.002009,0.000523,0.00246,0.00133,0.005562,0.002099,0.002051,0.000572,0.003248,0.002195,0.234651,0.929972,0.821072,2.61741,0.757555,4.521008,9.459643,1.901036,2.368785,0.619252,0.994581,-0.395185,0.829819,0.0894,0.062481,3
0.001979,0.000038,0.001967,0.000044,0.001969,0.000043,0.005987,0.001337,0.002129,0.000617,0.00313,0.001968,0.048326,4.217848,0.022685,2.133727,0.423028,9.55643,4.399047,2.122328,3.331096,1.578289,1.565822,-0.054714,0.414243,0.000958,0.001202,1
0.001921,0.000038,0.001919,0.000038,0.001919,0.000038,0.001787,0.00003,0.001776,0.000031,0.001777,0.000031,0.04047,4.273973,0.039403,2.133984,0.428302,8.210046,4.613415,2.151787,3.464187,1.601718,1.573854,-0.04365,0.380865,0.002128,0.005432,5
0.001926,0.000047,0.001872,0.00004,0.001884,0.000047,0.00834,0.00457,0.00209,0.000751,0.003486,0.003579,0.037877,3.567493,0.218148,2.244898,0.454454,10.123967,5.557635,2.248049,3.51962,1.37905,1.48522,-0.053891,0.421436,0.002387,0.004124,3
0.00215,0.000044,0.002157,0.000052,0.002154,0.00005,0.003562,0.000419,0.002019,0.000363,0.002487,0.000835,0.063716,3.013228,0.040214,1.549257,0.495871,9.87037,3.260974,2.002612,3.188706,1.256551,1.445124,-0.023326,0.270159,0.000453,0.001273,1
0.001783,0.000025,0.001783,0.000027,0.001783,0.000026,0.00241,0.000155,0.001866,0.000148,0.002037,0.000304,0.032363,4.841861,-0.000183,2.365084,0.402136,7.772093,4.83643,2.195639,3.6311,1.750806,1.628021,-0.024512,0.294345,0.002025,0.00151,1
0.001819,0.000034,0.001814,0.000032,0.001814,0.000033,0.001737,0.000026,0.001728,0.000028,0.001729,0.000028,0.052881,3.846626,0.022658,2.015808,0.442175,8.693252,4.004065,2.068562,3.284687,1.475404,1.537042,-0.071703,0.46711,0.001534,0.001892,5
0.002086,0.000042,0.002084,0.000043,0.002085,0.000043,0.001785,0.000029,0.001775,0.00003,0.001776,0.00003,0.039719,4.222798,-0.017792,2.094586,0.45238,8.248705,4.06768,2.107183,3.480823,1.758061,1.59084,-0.033687,0.335856,0.00348,0.002553,5
0.00198,0.00004,0.001974,0.000038,0.001975,0.000038,0.001745,0.000026,0.00173,0.000029,0.001732,0.00003,0.07929,3.123188,0.063048,1.756616,0.513558,9.876812,3.542796,1.964868,3.012968,1.402909,1.466643,-0.103735,0.533018,0.005675,0.003067,5
0.001844,0.000035,0.001843,0.000036,0.001843,0.000036,0.001728,0.000028,0.001712,0.00003,0.001713,0.00003,0.070348,3.653846,-0.015971,2.196088,0.513766,9.653846,3.534024,1.979518,2.931033,1.701019,1.526123,-0.156751,0.645068,0.00238,0.001452,5
0.001897,0.000031,0.0019,0.000036,0.0019,0.000035,0.001802,0.000027,0.001785,0.000032,0.001786,0.000031,0.054364,5.057692,-0.082631,2.72929,0.44466,10.019231,4.288092,2.083766,3.190974,2.193787,1.625584,-0.167841,0.677495,0.001212,0.003418,5
0.0039,0.000575,0.002531,0.000671,0.002848,0.000884,0.010721,0.005463,0.002169,0.000839,0.004453,0.004932,0.060694,0.936416,0.852348,3.070275,0.673988,9.346821,10.243877,2.526545,3.027783,0.447225,0.976844,-0.38217,0.879115,0.003932,0.046889,3
0.00251,0.000223,0.002362,0.000703,0.002381,0.000656,0.012136,0.006155,0.002124,0.000935,0.003904,0.004883,0.083292,1.193237,0.747577,2.084436,0.617874,7.231884,6.149128,2.224397,2.813196,0.494761,1.037849,-0.261449,0.764832,0.007561,0.006269,3
0.0019,0.000034,0.001897,0.000035,0.001897,0.000035,0.001771,0.00003,0.001761,0.000031,0.001762,0.000031,0.060959,3.405229,0.079494,1.903456,0.449617,8.816994,3.992652,2.03496,3.138375,1.242599,1.457454,-0.098874,0.532667,0.001531,0.001659,5
0.00194,0.000038,0.001932,0.000041,0.001934,0.00004,0.006176,0.001298,0.002024,0.000568,0.003363,0.002183,0.052947,3.112619,0.005891,1.577531,0.498602,9.622795,3.14944,1.987593,3.245734,1.330013,1.465577,-0.018729,0.244293,0.001284,0.001344,1
0.002047,0.000041,0.002034,0.000046,0.002037,0.000045,0.006002,0.001068,0.002192,0.000659,0.003227,0.001928,0.038248,4.781893,0.008667,2.364883,0.419558,8.139918,4.861082,2.189977,3.533919,1.851174,1.642463,-0.026098,0.298836,0.00192,0.003245,1
0.001754,0.00003,0.001748,0.000031,0.001749,0.000031,0.001726,0.000028,0.001714,0.000029,0.001715,0.000029,0.046884,4.350993,0.048224,2.2849,0.434505,10.774834,4.783738,2.169109,3.369518,1.718433,1.587931,-0.072451,0.474192,0.00115,0.000607,5
0.002755,0.0005,0.003258,0.001191,0.003109,0.00108,0.006322,0.00142,0.002168,0.000932,0.003319,0.002226,0.141297,1.454546,0.679847,1.34209,0.695569,4.253247,6.286515,1.979925,2.487449,0.896905,1.149972,-0.244471,0.726066,0.010941,0.005262,2
0.002646,0.000339,0.002759,0.000569,0.002739,0.000531,0.010439,0.006545,0.003844,0.003457,0.005573,0.005495,0.066522,1.703488,0.841412,2.516867,0.552907,7.726744,9.34975,2.446444,2.872524,0.644504,1.161649,-0.394609,0.876101,0.007518,0.011634,3
0.002058,0.000041,0.002058,0.000043,0.002057,0.000043,0.001773,0.000029,0.001763,0.00003,0.001764,0.00003,0.077995,3.118644,-0.031536,1.443335,0.515331,9.745763,2.918414,1.921866,2.907787,1.415398,1.453443,-0.113737,0.548507,0.005136,0.004393,5
0.004853,0.001248,0.004581,0.002527,0.004578,0.002234,0.004444,0.000917,0.001889,0.00035,0.002623,0.001331,0.153277,1.238835,0.736929,1.368823,0.686437,5.471845,6.497751,2.005431,2.522276,0.711449,1.101132,-0.245194,0.733262,0.044074,0.029602,2
0.003272,0.000618,0.004048,0.00098,0.003827,0.000975,0.005407,0.000987,0.002076,0.000556,0.002895,0.001645,0.10442,2.89016,0.438063,1.615676,0.586453,4.967963,6.712933,2.083087,2.860399,1.596709,1.42745,-0.102089,0.528905,0.017403,0.02159,2
0.001909,0.000033,0.001907,0.000033,0.001907,0.000033,0.002728,0.000219,0.001828,0.00019,0.002083,0.000464,0.058634,3.436709,0.002333,1.756667,0.475544,9.677215,3.452772,2.020316,3.217804,1.408789,1.50189,-0.020208,0.25271,0.003109,0.001217,1
